,BPM,Moment
0,97,07/03/2022 15:19:21
1,97,07/03/2022 15:19:32
2,97,07/03/2022 15:19:42
3,97,07/03/2022 15:19:53
4,97,07/03/2022 15:20:03
5,98,07/03/2022 15:20:14
6,98,07/03/2022 15:20:25
7,98,07/03/2022 15:20:35
8,98,07/03/2022 15:20:46
9,98,07/03/2022 15:20:57
10,98,07/03/2022 15:21:07
11,98,07/03/2022 15:21:18
12,98,07/03/2022 15:21:28
13,98,07/03/2022 15:21:39
14,98,07/03/2022 15:21:50
15,95,07/03/2022 15:22:00
16,95,07/03/2022 15:22:11
17,95,07/03/2022 15:22:22
18,95,07/03/2022 15:22:32
19,95,07/03/2022 15:22:43
20,96,07/03/2022 15:22:53
21,96,07/03/2022 15:23:04
22,96,07/03/2022 15:23:14
23,96,07/03/2022 15:23:25
24,96,07/03/2022 15:23:36
25,95,07/03/2022 15:23:46
26,95,07/03/2022 15:23:57
27,95,07/03/2022 15:24:08
28,95,07/03/2022 15:24:18
29,95,07/03/2022 15:24:29
30,96,07/03/2022 15:24:39
31,96,07/03/2022 15:24:50
32,96,07/03/2022 15:25:01
33,96,07/03/2022 15:25:11
34,96,07/03/2022 15:25:22
35,98,07/03/2022 15:25:32
36,98,07/03/2022 15:25:43
37,98,07/03/2022 15:25:54
38,98,07/03/2022 15:26:04
39,98,07/03/2022 15:26:15
40,95,07/03/2022 15:26:25
41,95,07/03/2022 15:26:36
42,95,07/03/2022 15:26:46
43,95,07/03/2022 15:26:57
44,95,07/03/2022 15:27:08
45,95,07/03/2022 15:27:18
46,95,07/03/2022 15:27:29
47,95,07/03/2022 15:27:40
48,95,07/03/2022 15:27:50
49,95,07/03/2022 15:28:01
50,96,07/03/2022 15:28:11
51,96,07/03/2022 15:28:22
52,96,07/03/2022 15:28:33
53,96,07/03/2022 15:28:43
54,96,07/03/2022 15:28:54
