,BPM,Moment
0,72,14/03/2022 11:43:48
1,72,14/03/2022 11:43:59
2,72,14/03/2022 11:44:09
3,72,14/03/2022 11:44:20
4,72,14/03/2022 11:44:31
5,73,14/03/2022 11:44:41
6,73,14/03/2022 11:44:52
7,73,14/03/2022 11:45:03
8,73,14/03/2022 11:45:13
9,73,14/03/2022 11:45:24
10,71,14/03/2022 11:45:34
11,71,14/03/2022 11:45:45
12,71,14/03/2022 11:45:56
13,71,14/03/2022 11:46:06
14,71,14/03/2022 11:46:17
15,71,14/03/2022 11:46:31
16,71,14/03/2022 11:46:42
17,71,14/03/2022 11:46:52
18,71,14/03/2022 11:47:03
19,71,14/03/2022 11:47:14
20,71,14/03/2022 11:47:25
21,71,14/03/2022 11:47:35
22,71,14/03/2022 11:47:46
23,71,14/03/2022 11:47:56
24,71,14/03/2022 11:48:07
25,75,14/03/2022 11:48:18
26,75,14/03/2022 11:48:28
27,75,14/03/2022 11:48:39
28,75,14/03/2022 11:48:49
29,75,14/03/2022 11:49:00
30,72,14/03/2022 11:49:11
31,72,14/03/2022 11:49:21
32,72,14/03/2022 11:49:32
33,72,14/03/2022 11:49:46
34,72,14/03/2022 11:49:58
35,72,14/03/2022 11:50:08
36,72,14/03/2022 11:50:19
37,72,14/03/2022 11:50:29
38,72,14/03/2022 11:50:40
39,72,14/03/2022 11:50:51
40,73,14/03/2022 11:51:01
41,73,14/03/2022 11:51:12
42,73,14/03/2022 11:51:23
43,73,14/03/2022 11:51:33
44,73,14/03/2022 11:51:44
45,74,14/03/2022 11:51:54
46,74,14/03/2022 11:52:05
47,74,14/03/2022 11:52:16
48,74,14/03/2022 11:52:27
49,74,14/03/2022 11:52:37
50,72,14/03/2022 11:52:48
51,72,14/03/2022 11:52:58
52,72,14/03/2022 11:53:09
53,72,14/03/2022 11:53:20
54,72,14/03/2022 11:53:30
55,74,14/03/2022 11:53:41
56,74,14/03/2022 11:53:52
57,74,14/03/2022 11:54:02
58,74,14/03/2022 11:54:13
59,74,14/03/2022 11:54:23
60,74,14/03/2022 11:54:34
61,74,14/03/2022 11:54:45
62,74,14/03/2022 11:54:55
63,74,14/03/2022 11:55:06
64,74,14/03/2022 11:55:16
65,71,14/03/2022 11:55:27
66,71,14/03/2022 11:55:38
67,71,14/03/2022 11:55:48
68,71,14/03/2022 11:55:59
69,71,14/03/2022 11:56:09
70,71,14/03/2022 11:56:20
71,71,14/03/2022 11:56:31
72,71,14/03/2022 11:56:41
73,71,14/03/2022 11:56:52
74,71,14/03/2022 11:57:02
75,72,14/03/2022 11:57:13
76,72,14/03/2022 11:57:24
77,72,14/03/2022 11:57:34
78,72,14/03/2022 11:57:45
79,72,14/03/2022 11:57:55
80,71,14/03/2022 11:58:06
81,71,14/03/2022 11:58:17
82,71,14/03/2022 11:58:27
83,71,14/03/2022 11:58:38
84,71,14/03/2022 11:58:48
85,72,14/03/2022 11:58:59
86,72,14/03/2022 11:59:10
87,72,14/03/2022 11:59:20
88,72,14/03/2022 11:59:31
89,72,14/03/2022 11:59:42
90,73,14/03/2022 11:59:52
91,73,14/03/2022 12:00:03
92,73,14/03/2022 12:00:13
93,73,14/03/2022 12:00:24
94,73,14/03/2022 12:00:35
95,73,14/03/2022 12:00:45
96,73,14/03/2022 12:00:56
97,73,14/03/2022 12:01:07
98,73,14/03/2022 12:01:17
99,73,14/03/2022 12:01:28
100,72,14/03/2022 12:01:38
101,72,14/03/2022 12:01:49
102,72,14/03/2022 12:02:00
103,72,14/03/2022 12:02:10
104,72,14/03/2022 12:02:21
105,74,14/03/2022 12:02:32
106,74,14/03/2022 12:02:42
107,74,14/03/2022 12:02:53
108,74,14/03/2022 12:03:03
109,74,14/03/2022 12:03:14
110,72,14/03/2022 12:03:25
111,72,14/03/2022 12:03:35
112,72,14/03/2022 12:03:46
113,72,14/03/2022 12:03:56
114,72,14/03/2022 12:04:07
115,72,14/03/2022 12:04:18
116,72,14/03/2022 12:04:28
117,72,14/03/2022 12:04:39
118,72,14/03/2022 12:04:50
119,72,14/03/2022 12:05:00
120,73,14/03/2022 12:05:11
121,73,14/03/2022 12:05:21
122,73,14/03/2022 12:05:32
123,73,14/03/2022 12:05:43
124,73,14/03/2022 12:05:53
125,72,14/03/2022 12:06:04
126,72,14/03/2022 12:06:14
127,72,14/03/2022 12:06:25
128,72,14/03/2022 12:06:36
129,72,14/03/2022 12:06:46
130,72,14/03/2022 12:06:57
131,72,14/03/2022 12:07:07
132,72,14/03/2022 12:07:18
133,72,14/03/2022 12:07:29
134,72,14/03/2022 12:07:39
135,73,14/03/2022 12:07:50
136,73,14/03/2022 12:08:01
137,73,14/03/2022 12:08:11
138,73,14/03/2022 12:08:22
139,73,14/03/2022 12:08:32
140,70,14/03/2022 12:08:43
141,70,14/03/2022 12:08:54
142,70,14/03/2022 12:09:04
143,70,14/03/2022 12:09:15
144,70,14/03/2022 12:09:25
145,73,14/03/2022 12:09:36
146,73,14/03/2022 12:09:47
147,73,14/03/2022 12:09:57
148,73,14/03/2022 12:10:08
149,73,14/03/2022 12:10:19
150,72,14/03/2022 12:10:29
151,72,14/03/2022 12:10:40
152,72,14/03/2022 12:10:51
153,72,14/03/2022 12:11:01
154,72,14/03/2022 12:11:12
155,73,14/03/2022 12:11:22
156,73,14/03/2022 12:11:33
157,73,14/03/2022 12:11:44
158,73,14/03/2022 12:11:54
159,73,14/03/2022 12:12:05
160,73,14/03/2022 12:12:15
161,73,14/03/2022 12:12:26
162,73,14/03/2022 12:12:37
163,73,14/03/2022 12:12:47
164,73,14/03/2022 12:12:58
165,71,14/03/2022 12:13:09
166,71,14/03/2022 12:13:19
167,71,14/03/2022 12:13:30
168,71,14/03/2022 12:13:40
169,71,14/03/2022 12:13:51
170,70,14/03/2022 12:14:02
171,70,14/03/2022 12:14:12
172,70,14/03/2022 12:14:23
173,70,14/03/2022 12:14:34
174,70,14/03/2022 12:14:44
175,72,14/03/2022 12:14:55
176,72,14/03/2022 12:15:05
177,72,14/03/2022 12:15:16
178,72,14/03/2022 12:15:27
179,72,14/03/2022 12:15:37
180,74,14/03/2022 12:15:48
181,74,14/03/2022 12:15:59
182,74,14/03/2022 12:16:09
183,74,14/03/2022 12:16:20
184,74,14/03/2022 12:16:30
