,BPM,Moment
0,73,03/03/2022 11:32:43
1,73,03/03/2022 11:32:53
2,73,03/03/2022 11:33:04
3,73,03/03/2022 11:33:14
4,73,03/03/2022 11:33:25
5,74,03/03/2022 11:33:36
6,74,03/03/2022 11:33:46
7,74,03/03/2022 11:33:57
8,74,03/03/2022 11:34:07
9,74,03/03/2022 11:34:18
10,72,03/03/2022 11:34:29
11,72,03/03/2022 11:34:39
12,72,03/03/2022 11:34:50
13,72,03/03/2022 11:35:01
14,72,03/03/2022 11:35:11
15,72,03/03/2022 11:35:22
16,72,03/03/2022 11:35:32
17,72,03/03/2022 11:35:43
18,72,03/03/2022 11:35:54
19,72,03/03/2022 11:36:04
20,73,03/03/2022 11:36:15
21,73,03/03/2022 11:36:26
22,73,03/03/2022 11:36:36
23,73,03/03/2022 11:36:47
24,73,03/03/2022 11:36:57
25,72,03/03/2022 11:37:08
26,72,03/03/2022 11:37:19
27,72,03/03/2022 11:37:29
28,72,03/03/2022 11:37:40
29,72,03/03/2022 11:37:51
30,72,03/03/2022 11:38:01
31,72,03/03/2022 11:38:12
32,72,03/03/2022 11:38:22
33,72,03/03/2022 11:38:33
34,72,03/03/2022 11:38:44
35,73,03/03/2022 11:38:54
36,73,03/03/2022 11:39:05
37,73,03/03/2022 11:39:15
38,73,03/03/2022 11:39:26
39,73,03/03/2022 11:39:37
40,71,03/03/2022 11:39:47
41,71,03/03/2022 11:39:58
42,71,03/03/2022 11:40:09
43,71,03/03/2022 11:40:19
44,71,03/03/2022 11:40:30
45,71,03/03/2022 11:40:40
46,71,03/03/2022 11:40:51
47,71,03/03/2022 11:41:02
48,71,03/03/2022 11:41:12
49,71,03/03/2022 11:41:23
50,73,03/03/2022 11:41:33
51,73,03/03/2022 11:41:44
52,73,03/03/2022 11:41:55
53,73,03/03/2022 11:42:05
54,73,03/03/2022 11:42:16
55,72,03/03/2022 11:42:27
56,72,03/03/2022 11:42:37
57,72,03/03/2022 11:42:48
58,72,03/03/2022 11:42:58
59,72,03/03/2022 11:43:09
60,72,03/03/2022 11:43:20
61,72,03/03/2022 11:43:30
62,72,03/03/2022 11:43:41
63,72,03/03/2022 11:43:52
64,72,03/03/2022 11:44:02
65,70,03/03/2022 11:44:13
66,70,03/03/2022 11:44:23
67,70,03/03/2022 11:44:34
68,70,03/03/2022 11:44:45
69,70,03/03/2022 11:44:55
70,70,03/03/2022 11:45:06
71,70,03/03/2022 11:45:17
72,70,03/03/2022 11:45:27
73,70,03/03/2022 11:45:38
74,70,03/03/2022 11:45:48
75,70,03/03/2022 11:45:59
76,70,03/03/2022 11:46:10
77,70,03/03/2022 11:46:20
78,70,03/03/2022 11:46:31
79,70,03/03/2022 11:46:41
80,73,03/03/2022 11:46:52
81,73,03/03/2022 11:47:03
82,73,03/03/2022 11:47:13
83,73,03/03/2022 11:47:24
84,73,03/03/2022 11:47:35
85,73,03/03/2022 11:47:45
86,73,03/03/2022 11:47:56
87,73,03/03/2022 11:48:06
88,73,03/03/2022 11:48:17
89,73,03/03/2022 11:48:28
90,73,03/03/2022 11:48:38
91,73,03/03/2022 11:48:49
92,73,03/03/2022 11:48:59
93,73,03/03/2022 11:49:10
94,73,03/03/2022 11:49:21
95,73,03/03/2022 11:49:31
96,73,03/03/2022 11:49:42
97,73,03/03/2022 11:49:53
98,73,03/03/2022 11:50:03
99,73,03/03/2022 11:50:14
100,73,03/03/2022 11:50:24
101,73,03/03/2022 11:50:35
102,73,03/03/2022 11:50:46
103,73,03/03/2022 11:50:56
104,73,03/03/2022 11:51:07
105,71,03/03/2022 11:51:18
106,71,03/03/2022 11:51:28
107,71,03/03/2022 11:51:39
108,71,03/03/2022 11:51:49
109,71,03/03/2022 11:52:00
110,71,03/03/2022 11:52:11
111,71,03/03/2022 11:52:21
112,71,03/03/2022 11:52:32
113,71,03/03/2022 11:52:42
114,71,03/03/2022 11:52:53
115,72,03/03/2022 11:53:04
116,72,03/03/2022 11:53:14
117,72,03/03/2022 11:53:25
118,72,03/03/2022 11:53:35
119,72,03/03/2022 11:53:46
120,70,03/03/2022 11:53:57
121,70,03/03/2022 11:54:07
122,70,03/03/2022 11:54:18
123,70,03/03/2022 11:54:29
124,70,03/03/2022 11:54:39
125,73,03/03/2022 11:54:50
126,73,03/03/2022 11:55:00
127,73,03/03/2022 11:55:11
128,73,03/03/2022 11:55:22
129,73,03/03/2022 11:55:32
130,73,03/03/2022 11:55:43
131,73,03/03/2022 11:55:53
132,73,03/03/2022 11:56:04
133,73,03/03/2022 11:56:15
134,73,03/03/2022 11:56:25
135,72,03/03/2022 11:56:36
136,72,03/03/2022 11:56:46
137,72,03/03/2022 11:56:57
138,72,03/03/2022 11:57:08
139,72,03/03/2022 11:57:18
140,72,03/03/2022 11:57:29
141,72,03/03/2022 11:57:40
142,72,03/03/2022 11:57:50
143,72,03/03/2022 11:58:01
144,72,03/03/2022 11:58:11
