,BPM,Moment
160,89,03/03/2022 14:26:52
161,89,03/03/2022 14:27:02
162,89,03/03/2022 14:27:13
163,89,03/03/2022 14:27:24
164,89,03/03/2022 14:27:34
165,91,03/03/2022 14:27:45
166,91,03/03/2022 14:27:55
167,91,03/03/2022 14:28:06
168,91,03/03/2022 14:28:17
169,91,03/03/2022 14:28:27
170,91,03/03/2022 14:28:38
171,91,03/03/2022 14:28:49
172,91,03/03/2022 14:28:59
173,91,03/03/2022 14:29:10
174,91,03/03/2022 14:29:20
175,90,03/03/2022 14:29:31
176,90,03/03/2022 14:29:42
177,90,03/03/2022 14:29:52
