,BPM,Moment
0,80,08/03/2022 15:46:11
1,80,08/03/2022 15:46:21
2,80,08/03/2022 15:46:32
3,80,08/03/2022 15:46:43
4,80,08/03/2022 15:46:53
5,80,08/03/2022 15:47:04
6,80,08/03/2022 15:47:14
7,80,08/03/2022 15:47:25
8,80,08/03/2022 15:47:36
9,80,08/03/2022 15:47:46
10,80,08/03/2022 15:47:57
11,80,08/03/2022 15:48:07
12,80,08/03/2022 15:48:18
13,80,08/03/2022 15:48:29
14,80,08/03/2022 15:48:39
15,81,08/03/2022 15:48:50
16,81,08/03/2022 15:49:00
17,81,08/03/2022 15:49:11
18,81,08/03/2022 15:49:22
19,81,08/03/2022 15:49:32
20,81,08/03/2022 15:49:43
21,81,08/03/2022 15:49:54
22,81,08/03/2022 15:50:04
23,81,08/03/2022 15:50:15
24,81,08/03/2022 15:50:25
25,79,08/03/2022 15:50:36
26,79,08/03/2022 15:50:47
27,79,08/03/2022 15:50:57
28,79,08/03/2022 15:51:08
29,79,08/03/2022 15:51:18
30,80,08/03/2022 15:51:29
31,80,08/03/2022 15:51:40
32,80,08/03/2022 15:51:50
33,80,08/03/2022 15:52:01
34,80,08/03/2022 15:52:12
35,83,08/03/2022 15:52:22
36,83,08/03/2022 15:52:33
37,83,08/03/2022 15:52:43
38,83,08/03/2022 15:52:54
39,83,08/03/2022 15:53:05
40,82,08/03/2022 15:53:15
41,82,08/03/2022 15:53:26
42,82,08/03/2022 15:53:37
43,82,08/03/2022 15:53:47
44,82,08/03/2022 15:53:58
45,82,08/03/2022 15:54:09
46,82,08/03/2022 15:54:19
47,82,08/03/2022 15:54:30
48,82,08/03/2022 15:54:40
49,82,08/03/2022 15:54:51
50,81,08/03/2022 15:55:02
51,81,08/03/2022 15:55:12
52,81,08/03/2022 15:55:23
53,81,08/03/2022 15:55:33
54,81,08/03/2022 15:55:44
55,83,08/03/2022 15:55:54
56,83,08/03/2022 15:56:05
57,83,08/03/2022 15:56:16
58,83,08/03/2022 15:56:26
59,83,08/03/2022 15:56:37
60,81,08/03/2022 15:56:48
61,81,08/03/2022 15:56:58
62,81,08/03/2022 15:57:09
63,81,08/03/2022 15:57:19
64,81,08/03/2022 15:57:30
65,79,08/03/2022 15:57:40
66,79,08/03/2022 15:57:51
67,79,08/03/2022 15:58:02
68,79,08/03/2022 15:58:12
69,79,08/03/2022 15:58:23
70,80,08/03/2022 15:58:34
71,80,08/03/2022 15:58:44
72,80,08/03/2022 15:58:55
73,80,08/03/2022 15:59:05
74,80,08/03/2022 15:59:16
75,81,08/03/2022 15:59:27
76,81,08/03/2022 15:59:37
77,81,08/03/2022 15:59:48
78,81,08/03/2022 15:59:58
79,81,08/03/2022 16:00:09
80,81,08/03/2022 16:00:20
81,81,08/03/2022 16:00:30
82,81,08/03/2022 16:00:41
83,81,08/03/2022 16:00:51
84,81,08/03/2022 16:01:02
