,BPM,Moment
69,79,08/03/2022 10:51:52
70,81,08/03/2022 10:52:03
71,81,08/03/2022 10:52:13
72,81,08/03/2022 10:52:24
73,81,08/03/2022 10:52:34
74,81,08/03/2022 10:52:45
75,80,08/03/2022 10:52:56
76,80,08/03/2022 10:53:06
77,80,08/03/2022 10:53:17
78,80,08/03/2022 10:53:28
79,80,08/03/2022 10:53:38
80,79,08/03/2022 10:53:49
81,79,08/03/2022 10:53:59
82,79,08/03/2022 10:54:10
83,79,08/03/2022 10:54:21
84,79,08/03/2022 10:54:31
85,82,08/03/2022 10:54:42
86,82,08/03/2022 10:54:53
87,82,08/03/2022 10:55:03
88,82,08/03/2022 10:55:14
89,82,08/03/2022 10:55:24
90,81,08/03/2022 10:55:35
91,81,08/03/2022 10:55:46
92,81,08/03/2022 10:55:56
93,81,08/03/2022 10:56:07
94,81,08/03/2022 10:56:17
95,80,08/03/2022 10:56:28
96,80,08/03/2022 10:56:38
97,80,08/03/2022 10:56:49
98,80,08/03/2022 10:57:00
99,80,08/03/2022 10:57:10
100,81,08/03/2022 10:57:21
101,81,08/03/2022 10:57:32
102,81,08/03/2022 10:57:42
103,81,08/03/2022 10:57:53
104,81,08/03/2022 10:58:03
105,80,08/03/2022 10:58:14
106,80,08/03/2022 10:58:25
107,80,08/03/2022 10:58:35
108,80,08/03/2022 10:58:46
109,80,08/03/2022 10:58:56
110,79,08/03/2022 10:59:07
111,79,08/03/2022 10:59:18
112,79,08/03/2022 10:59:28
113,79,08/03/2022 10:59:39
114,79,08/03/2022 10:59:49
115,81,08/03/2022 11:00:00
116,81,08/03/2022 11:00:11
117,81,08/03/2022 11:00:21
118,81,08/03/2022 11:00:32
119,81,08/03/2022 11:00:42
120,80,08/03/2022 11:00:53
121,80,08/03/2022 11:01:04
122,80,08/03/2022 11:01:14
123,80,08/03/2022 11:01:25
124,80,08/03/2022 11:01:35
125,81,08/03/2022 11:01:46
126,81,08/03/2022 11:01:57
127,81,08/03/2022 11:02:07
128,81,08/03/2022 11:02:18
129,81,08/03/2022 11:02:29
130,79,08/03/2022 11:02:39
131,79,08/03/2022 11:02:50
132,79,08/03/2022 11:03:00
133,79,08/03/2022 11:03:11
134,79,08/03/2022 11:03:22
135,80,08/03/2022 11:03:32
136,80,08/03/2022 11:03:43
137,80,08/03/2022 11:03:53
138,80,08/03/2022 11:04:04
139,80,08/03/2022 11:04:15
140,81,08/03/2022 11:04:25
141,81,08/03/2022 11:04:36
142,81,08/03/2022 11:04:46
143,81,08/03/2022 11:04:57
144,81,08/03/2022 11:05:08
145,80,08/03/2022 11:05:18
146,80,08/03/2022 11:05:29
147,80,08/03/2022 11:05:40
148,80,08/03/2022 11:05:50
149,80,08/03/2022 11:06:01
150,80,08/03/2022 11:06:11
151,80,08/03/2022 11:06:22
152,80,08/03/2022 11:06:32
153,80,08/03/2022 11:06:43
154,80,08/03/2022 11:06:54
155,79,08/03/2022 11:07:04
156,79,08/03/2022 11:07:15
157,79,08/03/2022 11:07:26
158,79,08/03/2022 11:07:36
159,79,08/03/2022 11:07:47
160,80,08/03/2022 11:07:57
161,80,08/03/2022 11:08:08
162,80,08/03/2022 11:08:19
163,80,08/03/2022 11:08:29
164,80,08/03/2022 11:08:40
165,80,08/03/2022 11:08:50
166,80,08/03/2022 11:09:01
167,80,08/03/2022 11:09:12
168,80,08/03/2022 11:09:22
169,80,08/03/2022 11:09:33
170,81,08/03/2022 11:09:43
171,81,08/03/2022 11:09:54
172,81,08/03/2022 11:10:05
173,81,08/03/2022 11:10:15
174,81,08/03/2022 11:10:26
175,80,08/03/2022 11:10:37
176,80,08/03/2022 11:10:47
177,80,08/03/2022 11:10:58
178,80,08/03/2022 11:11:08
179,80,08/03/2022 11:11:19
