,BPM,Moment
0,79,10/03/2022 11:36:14
1,79,10/03/2022 11:36:24
2,79,10/03/2022 11:36:35
3,79,10/03/2022 11:36:45
4,79,10/03/2022 11:36:56
5,80,10/03/2022 11:37:07
6,80,10/03/2022 11:37:17
7,80,10/03/2022 11:37:28
8,80,10/03/2022 11:37:38
9,80,10/03/2022 11:37:49
10,76,10/03/2022 11:38:00
11,76,10/03/2022 11:38:10
12,76,10/03/2022 11:38:21
13,76,10/03/2022 11:38:31
14,76,10/03/2022 11:38:42
15,79,10/03/2022 11:38:53
16,79,10/03/2022 11:39:03
17,79,10/03/2022 11:39:14
18,79,10/03/2022 11:39:25
19,79,10/03/2022 11:39:35
20,79,10/03/2022 11:39:46
21,79,10/03/2022 11:39:56
22,79,10/03/2022 11:40:07
23,79,10/03/2022 11:40:18
24,79,10/03/2022 11:40:28
25,79,10/03/2022 11:40:39
26,79,10/03/2022 11:40:49
27,79,10/03/2022 11:41:00
28,79,10/03/2022 11:41:11
29,79,10/03/2022 11:41:21
30,78,10/03/2022 11:41:32
31,78,10/03/2022 11:41:42
32,78,10/03/2022 11:41:53
33,78,10/03/2022 11:42:04
34,78,10/03/2022 11:42:14
35,78,10/03/2022 11:42:25
36,78,10/03/2022 11:42:35
37,78,10/03/2022 11:42:46
38,78,10/03/2022 11:42:57
39,78,10/03/2022 11:43:07
40,79,10/03/2022 11:43:18
41,79,10/03/2022 11:43:28
42,79,10/03/2022 11:43:39
43,79,10/03/2022 11:43:50
44,79,10/03/2022 11:44:00
45,78,10/03/2022 11:44:11
46,78,10/03/2022 11:44:21
47,78,10/03/2022 11:44:32
48,78,10/03/2022 11:44:43
49,78,10/03/2022 11:44:53
50,77,10/03/2022 11:45:04
51,77,10/03/2022 11:45:14
52,77,10/03/2022 11:45:25
53,77,10/03/2022 11:45:36
54,77,10/03/2022 11:45:46
55,76,10/03/2022 11:45:57
56,76,10/03/2022 11:46:07
57,76,10/03/2022 11:46:18
58,76,10/03/2022 11:46:29
59,76,10/03/2022 11:46:39
60,78,10/03/2022 11:46:50
61,78,10/03/2022 11:47:00
62,78,10/03/2022 11:47:11
63,78,10/03/2022 11:47:22
64,78,10/03/2022 11:47:32
65,79,10/03/2022 11:47:43
66,79,10/03/2022 11:47:53
67,79,10/03/2022 11:48:04
68,79,10/03/2022 11:48:15
69,79,10/03/2022 11:48:25
70,77,10/03/2022 11:48:36
71,77,10/03/2022 11:48:47
72,77,10/03/2022 11:48:57
73,77,10/03/2022 11:49:08
74,77,10/03/2022 11:49:18
75,77,10/03/2022 11:49:29
76,77,10/03/2022 11:49:40
77,77,10/03/2022 11:49:50
78,77,10/03/2022 11:50:01
79,77,10/03/2022 11:50:11
80,78,10/03/2022 11:50:22
81,78,10/03/2022 11:50:33
82,78,10/03/2022 11:50:43
83,78,10/03/2022 11:50:54
84,78,10/03/2022 11:51:04
85,77,10/03/2022 11:51:15
86,77,10/03/2022 11:51:26
87,77,10/03/2022 11:51:36
88,77,10/03/2022 11:51:47
89,77,10/03/2022 11:51:58
90,78,10/03/2022 11:52:08
91,78,10/03/2022 11:52:19
92,78,10/03/2022 11:52:30
93,78,10/03/2022 11:52:40
94,78,10/03/2022 11:52:51
95,80,10/03/2022 11:53:02
96,80,10/03/2022 11:53:12
97,80,10/03/2022 11:53:23
98,80,10/03/2022 11:53:33
99,80,10/03/2022 11:53:44
100,79,10/03/2022 11:53:55
101,79,10/03/2022 11:54:05
102,79,10/03/2022 11:54:16
103,79,10/03/2022 11:54:26
104,79,10/03/2022 11:54:37
105,76,10/03/2022 11:54:48
106,76,10/03/2022 11:54:58
107,76,10/03/2022 11:55:09
108,76,10/03/2022 11:55:20
109,76,10/03/2022 11:55:30
110,75,10/03/2022 11:55:41
111,75,10/03/2022 11:55:51
112,75,10/03/2022 11:56:02
113,75,10/03/2022 11:56:13
114,75,10/03/2022 11:56:23
115,81,10/03/2022 11:56:34
116,81,10/03/2022 11:56:44
117,81,10/03/2022 11:56:55
118,81,10/03/2022 11:57:06
119,81,10/03/2022 11:57:16
120,78,10/03/2022 11:57:27
121,78,10/03/2022 11:57:37
122,78,10/03/2022 11:57:48
123,78,10/03/2022 11:57:59
124,78,10/03/2022 11:58:09
125,82,10/03/2022 11:58:20
126,82,10/03/2022 11:58:31
127,82,10/03/2022 11:58:41
128,82,10/03/2022 11:58:52
129,82,10/03/2022 11:59:02
130,82,10/03/2022 11:59:13
131,82,10/03/2022 11:59:24
132,82,10/03/2022 11:59:34
133,82,10/03/2022 11:59:45
134,82,10/03/2022 11:59:56
135,80,10/03/2022 12:00:06
136,80,10/03/2022 12:00:17
137,80,10/03/2022 12:00:27
138,80,10/03/2022 12:00:38
139,80,10/03/2022 12:00:49
140,76,10/03/2022 12:00:59
141,76,10/03/2022 12:01:10
142,76,10/03/2022 12:01:21
143,76,10/03/2022 12:01:31
144,76,10/03/2022 12:01:42
145,77,10/03/2022 12:01:52
146,77,10/03/2022 12:02:03
147,77,10/03/2022 12:02:14
148,77,10/03/2022 12:02:24
149,77,10/03/2022 12:02:35
150,80,10/03/2022 12:02:46
151,80,10/03/2022 12:02:56
152,80,10/03/2022 12:03:07
153,80,10/03/2022 12:03:17
154,80,10/03/2022 12:03:28
155,80,10/03/2022 12:03:39
156,80,10/03/2022 12:03:49
157,80,10/03/2022 12:04:00
158,80,10/03/2022 12:04:10
159,80,10/03/2022 12:04:21
160,82,10/03/2022 12:04:32
161,82,10/03/2022 12:04:42
162,82,10/03/2022 12:04:53
163,82,10/03/2022 12:05:04
164,82,10/03/2022 12:05:14
165,77,10/03/2022 12:05:25
166,77,10/03/2022 12:05:35
167,77,10/03/2022 12:05:46
168,77,10/03/2022 12:05:57
169,77,10/03/2022 12:06:07
170,76,10/03/2022 12:06:18
171,76,10/03/2022 12:06:28
172,76,10/03/2022 12:06:39
173,76,10/03/2022 12:06:50
174,76,10/03/2022 12:07:00
175,80,10/03/2022 12:07:11
176,80,10/03/2022 12:07:21
177,80,10/03/2022 12:07:32
178,80,10/03/2022 12:07:43
179,80,10/03/2022 12:07:53
180,81,10/03/2022 12:08:04
181,81,10/03/2022 12:08:14
182,81,10/03/2022 12:08:25
183,81,10/03/2022 12:08:36
