,BPM,Moment
0,96,07/03/2022 12:42:27
1,96,07/03/2022 12:42:38
2,96,07/03/2022 12:42:49
3,96,07/03/2022 12:42:59
4,96,07/03/2022 12:43:10
5,94,07/03/2022 12:43:21
6,94,07/03/2022 12:43:31
7,94,07/03/2022 12:43:42
8,94,07/03/2022 12:43:52
9,94,07/03/2022 12:44:03
10,98,07/03/2022 12:44:14
11,98,07/03/2022 12:44:24
12,98,07/03/2022 12:44:35
13,98,07/03/2022 12:44:45
14,98,07/03/2022 12:44:56
15,95,07/03/2022 12:45:07
16,95,07/03/2022 12:45:17
17,95,07/03/2022 12:45:28
18,95,07/03/2022 12:45:38
19,95,07/03/2022 12:45:49
20,99,07/03/2022 12:46:00
21,99,07/03/2022 12:46:10
22,99,07/03/2022 12:46:21
23,99,07/03/2022 12:46:31
24,99,07/03/2022 12:46:42
25,98,07/03/2022 12:46:53
26,98,07/03/2022 12:47:03
27,98,07/03/2022 12:47:14
28,98,07/03/2022 12:47:25
29,98,07/03/2022 12:47:35
30,97,07/03/2022 12:47:46
31,97,07/03/2022 12:47:56
32,97,07/03/2022 12:48:07
33,97,07/03/2022 12:48:18
34,97,07/03/2022 12:48:28
35,95,07/03/2022 12:48:39
36,95,07/03/2022 12:48:49
37,95,07/03/2022 12:49:00
38,95,07/03/2022 12:49:10
39,95,07/03/2022 12:49:21
40,98,07/03/2022 12:49:32
41,98,07/03/2022 12:49:42
42,98,07/03/2022 12:49:53
43,98,07/03/2022 12:50:03
44,98,07/03/2022 12:50:14
45,96,07/03/2022 12:50:25
46,96,07/03/2022 12:50:35
47,96,07/03/2022 12:50:46
48,96,07/03/2022 12:50:57
49,96,07/03/2022 12:51:07
50,99,07/03/2022 12:51:18
51,99,07/03/2022 12:51:28
52,99,07/03/2022 12:51:39
53,99,07/03/2022 12:51:50
54,99,07/03/2022 12:52:00
55,98,07/03/2022 12:52:11
56,98,07/03/2022 12:52:21
57,98,07/03/2022 12:52:32
58,98,07/03/2022 12:52:43
59,98,07/03/2022 12:52:53
60,93,07/03/2022 12:53:04
61,93,07/03/2022 12:53:15
62,93,07/03/2022 12:53:25
63,93,07/03/2022 12:53:36
64,93,07/03/2022 12:53:46
65,91,07/03/2022 12:53:57
66,91,07/03/2022 12:54:08
67,91,07/03/2022 12:54:18
68,91,07/03/2022 12:54:29
69,91,07/03/2022 12:54:39
70,98,07/03/2022 12:54:50
71,98,07/03/2022 12:55:01
72,98,07/03/2022 12:55:11
73,98,07/03/2022 12:55:22
74,98,07/03/2022 12:55:33
75,94,07/03/2022 12:55:43
76,94,07/03/2022 12:55:54
77,94,07/03/2022 12:56:04
78,94,07/03/2022 12:56:15
79,94,07/03/2022 12:56:26
80,98,07/03/2022 12:56:36
81,98,07/03/2022 12:56:47
82,98,07/03/2022 12:56:57
83,98,07/03/2022 12:57:08
84,98,07/03/2022 12:57:18
85,94,07/03/2022 12:57:29
86,94,07/03/2022 12:57:40
87,94,07/03/2022 12:57:50
88,94,07/03/2022 12:58:01
89,94,07/03/2022 12:58:11
90,95,07/03/2022 12:58:22
91,95,07/03/2022 12:58:33
92,95,07/03/2022 12:58:43
93,95,07/03/2022 12:58:54
94,95,07/03/2022 12:59:05
95,97,07/03/2022 12:59:15
96,97,07/03/2022 12:59:26
97,97,07/03/2022 12:59:36
98,97,07/03/2022 12:59:47
99,97,07/03/2022 12:59:58
100,99,07/03/2022 13:00:08
101,99,07/03/2022 13:00:19
102,99,07/03/2022 13:00:29
103,99,07/03/2022 13:00:40
104,99,07/03/2022 13:00:51
105,95,07/03/2022 13:01:01
106,95,07/03/2022 13:01:12
107,95,07/03/2022 13:01:23
108,95,07/03/2022 13:01:33
109,95,07/03/2022 13:01:44
110,95,07/03/2022 13:01:54
111,95,07/03/2022 13:02:05
112,95,07/03/2022 13:02:16
113,95,07/03/2022 13:02:26
114,95,07/03/2022 13:02:37
115,95,07/03/2022 13:02:47
116,95,07/03/2022 13:02:58
117,95,07/03/2022 13:03:09
