,BPM,Moment
0,87,05/03/2022 15:09:25
1,87,05/03/2022 15:09:35
2,87,05/03/2022 15:09:46
3,87,05/03/2022 15:09:57
4,87,05/03/2022 15:10:07
5,90,05/03/2022 15:10:18
6,90,05/03/2022 15:10:28
7,90,05/03/2022 15:10:39
8,90,05/03/2022 15:10:50
9,90,05/03/2022 15:11:00
10,93,05/03/2022 15:11:11
11,93,05/03/2022 15:11:22
12,93,05/03/2022 15:11:32
13,93,05/03/2022 15:11:43
14,93,05/03/2022 15:11:53
15,88,05/03/2022 15:12:04
16,88,05/03/2022 15:12:15
17,88,05/03/2022 15:12:25
18,88,05/03/2022 15:12:36
19,88,05/03/2022 15:12:46
20,89,05/03/2022 15:12:57
21,89,05/03/2022 15:13:08
22,89,05/03/2022 15:13:18
23,89,05/03/2022 15:13:29
24,89,05/03/2022 15:13:39
25,91,05/03/2022 15:13:50
26,91,05/03/2022 15:14:01
27,91,05/03/2022 15:14:11
28,91,05/03/2022 15:14:22
29,91,05/03/2022 15:14:32
30,91,05/03/2022 15:14:43
31,91,05/03/2022 15:14:54
32,91,05/03/2022 15:15:04
33,91,05/03/2022 15:15:15
34,91,05/03/2022 15:15:25
35,89,05/03/2022 15:15:36
36,89,05/03/2022 15:15:47
37,89,05/03/2022 15:15:57
38,89,05/03/2022 15:16:08
39,89,05/03/2022 15:16:18
40,89,05/03/2022 15:16:29
41,89,05/03/2022 15:16:40
42,89,05/03/2022 15:16:50
43,89,05/03/2022 15:17:01
44,89,05/03/2022 15:17:12
45,88,05/03/2022 15:17:22
46,88,05/03/2022 15:17:33
47,88,05/03/2022 15:17:43
48,88,05/03/2022 15:17:54
49,88,05/03/2022 15:18:05
50,90,05/03/2022 15:18:15
51,90,05/03/2022 15:18:26
52,90,05/03/2022 15:18:36
53,90,05/03/2022 15:18:47
54,90,05/03/2022 15:18:58
55,82,05/03/2022 15:19:08
56,82,05/03/2022 15:19:19
57,82,05/03/2022 15:19:30
58,82,05/03/2022 15:19:40
59,82,05/03/2022 15:19:51
60,93,05/03/2022 15:20:01
61,93,05/03/2022 15:20:12
62,93,05/03/2022 15:20:23
63,93,05/03/2022 15:20:33
64,93,05/03/2022 15:20:44
65,89,05/03/2022 15:20:54
66,89,05/03/2022 15:21:05
67,89,05/03/2022 15:21:16
68,89,05/03/2022 15:21:26
69,89,05/03/2022 15:21:37
70,91,05/03/2022 15:21:48
71,91,05/03/2022 15:21:58
72,91,05/03/2022 15:22:09
73,91,05/03/2022 15:22:19
74,91,05/03/2022 15:22:30
75,89,05/03/2022 15:22:41
76,89,05/03/2022 15:22:51
77,89,05/03/2022 15:23:02
78,89,05/03/2022 15:23:12
79,89,05/03/2022 15:23:23
80,87,05/03/2022 15:23:34
81,87,05/03/2022 15:23:44
82,87,05/03/2022 15:23:55
83,87,05/03/2022 15:24:05
84,87,05/03/2022 15:24:16
85,90,05/03/2022 15:24:27
86,90,05/03/2022 15:24:37
87,90,05/03/2022 15:24:48
88,90,05/03/2022 15:24:59
89,90,05/03/2022 15:25:09
90,88,05/03/2022 15:25:20
91,88,05/03/2022 15:25:30
92,88,05/03/2022 15:25:41
93,88,05/03/2022 15:25:52
94,88,05/03/2022 15:26:02
95,86,05/03/2022 15:26:13
96,86,05/03/2022 15:26:23
97,86,05/03/2022 15:26:34
98,86,05/03/2022 15:26:45
99,86,05/03/2022 15:26:55
100,85,05/03/2022 15:27:06
101,85,05/03/2022 15:27:17
102,85,05/03/2022 15:27:27
103,85,05/03/2022 15:27:38
104,85,05/03/2022 15:27:49
105,87,05/03/2022 15:27:59
106,87,05/03/2022 15:28:11
107,87,05/03/2022 15:28:22
108,87,05/03/2022 15:28:32
109,87,05/03/2022 15:28:43
110,90,05/03/2022 15:28:53
111,90,05/03/2022 15:29:05
112,90,05/03/2022 15:29:16
113,90,05/03/2022 15:29:27
114,90,05/03/2022 15:29:38
115,86,05/03/2022 15:29:49
116,86,05/03/2022 15:30:00
117,86,05/03/2022 15:30:11
118,86,05/03/2022 15:30:21
119,86,05/03/2022 15:30:32
120,90,05/03/2022 15:30:43
