,BPM,Moment
0,72,04/03/2022 10:56:52
1,72,04/03/2022 10:57:03
2,72,04/03/2022 10:57:13
3,72,04/03/2022 10:57:24
4,72,04/03/2022 10:57:35
5,71,04/03/2022 10:57:45
6,71,04/03/2022 10:57:56
7,71,04/03/2022 10:58:07
8,71,04/03/2022 10:58:17
9,71,04/03/2022 10:58:28
10,71,04/03/2022 10:58:38
11,71,04/03/2022 10:58:49
12,71,04/03/2022 10:59:00
13,71,04/03/2022 10:59:10
14,71,04/03/2022 10:59:21
15,71,04/03/2022 10:59:31
16,71,04/03/2022 10:59:42
17,71,04/03/2022 10:59:53
18,71,04/03/2022 11:00:03
19,71,04/03/2022 11:00:14
20,72,04/03/2022 11:00:24
21,72,04/03/2022 11:00:35
22,72,04/03/2022 11:00:46
23,72,04/03/2022 11:00:56
24,72,04/03/2022 11:01:07
25,73,04/03/2022 11:01:18
26,73,04/03/2022 11:01:28
27,73,04/03/2022 11:01:39
28,73,04/03/2022 11:01:49
29,73,04/03/2022 11:02:00
30,72,04/03/2022 11:02:11
31,72,04/03/2022 11:02:21
32,72,04/03/2022 11:02:32
33,72,04/03/2022 11:02:42
34,72,04/03/2022 11:02:53
35,71,04/03/2022 11:03:04
36,71,04/03/2022 11:03:14
37,71,04/03/2022 11:03:25
38,71,04/03/2022 11:03:35
39,71,04/03/2022 11:03:46
40,70,04/03/2022 11:03:57
41,70,04/03/2022 11:04:07
42,70,04/03/2022 11:04:18
43,70,04/03/2022 11:04:28
44,70,04/03/2022 11:04:39
45,74,04/03/2022 11:04:49
46,74,04/03/2022 11:05:00
47,74,04/03/2022 11:05:11
48,74,04/03/2022 11:05:21
49,74,04/03/2022 11:05:32
50,74,04/03/2022 11:05:43
51,74,04/03/2022 11:05:53
52,74,04/03/2022 11:06:04
53,74,04/03/2022 11:06:14
54,74,04/03/2022 11:06:25
55,72,04/03/2022 11:06:36
56,72,04/03/2022 11:06:46
57,72,04/03/2022 11:06:57
58,72,04/03/2022 11:07:07
59,72,04/03/2022 11:07:18
60,69,04/03/2022 11:07:29
61,69,04/03/2022 11:07:39
62,69,04/03/2022 11:07:50
63,69,04/03/2022 11:08:00
64,69,04/03/2022 11:08:11
65,73,04/03/2022 11:08:22
66,73,04/03/2022 11:08:32
67,73,04/03/2022 11:08:43
