,BPM,Moment
0,70,04/03/2022 14:42:29
1,70,04/03/2022 14:42:40
2,70,04/03/2022 14:42:50
3,70,04/03/2022 14:43:01
4,70,04/03/2022 14:43:12
5,69,04/03/2022 14:43:22
6,69,04/03/2022 14:43:33
7,69,04/03/2022 14:43:44
8,69,04/03/2022 14:43:54
9,69,04/03/2022 14:44:05
10,66,04/03/2022 14:44:15
11,66,04/03/2022 14:44:26
12,66,04/03/2022 14:44:37
13,66,04/03/2022 14:44:47
14,66,04/03/2022 14:44:58
15,68,04/03/2022 14:45:08
16,68,04/03/2022 14:45:19
17,68,04/03/2022 14:45:30
18,68,04/03/2022 14:45:40
19,68,04/03/2022 14:45:51
20,68,04/03/2022 14:46:01
21,68,04/03/2022 14:46:12
22,68,04/03/2022 14:46:23
23,68,04/03/2022 14:46:33
24,68,04/03/2022 14:46:44
25,68,04/03/2022 14:46:54
26,68,04/03/2022 14:47:05
27,68,04/03/2022 14:47:16
28,68,04/03/2022 14:47:26
29,68,04/03/2022 14:47:37
30,70,04/03/2022 14:47:47
31,70,04/03/2022 14:47:58
32,70,04/03/2022 14:48:09
33,70,04/03/2022 14:48:19
34,70,04/03/2022 14:48:30
35,68,04/03/2022 14:48:41
36,68,04/03/2022 14:48:51
37,68,04/03/2022 14:49:02
38,68,04/03/2022 14:49:12
39,68,04/03/2022 14:49:23
40,69,04/03/2022 14:49:34
41,69,04/03/2022 14:49:44
42,69,04/03/2022 14:49:55
43,69,04/03/2022 14:50:05
44,69,04/03/2022 14:50:16
45,70,04/03/2022 14:50:27
46,70,04/03/2022 14:50:37
47,70,04/03/2022 14:50:48
48,70,04/03/2022 14:50:58
49,70,04/03/2022 14:51:09
50,68,04/03/2022 14:51:20
51,68,04/03/2022 14:51:30
52,68,04/03/2022 14:51:41
53,68,04/03/2022 14:51:51
54,68,04/03/2022 14:52:02
55,68,04/03/2022 14:52:13
56,68,04/03/2022 14:52:23
57,68,04/03/2022 14:52:34
58,68,04/03/2022 14:52:44
59,68,04/03/2022 14:52:55
60,67,04/03/2022 14:53:06
61,67,04/03/2022 14:53:16
62,67,04/03/2022 14:53:27
63,67,04/03/2022 14:53:38
64,67,04/03/2022 14:53:48
65,67,04/03/2022 14:53:59
66,67,04/03/2022 14:54:09
67,67,04/03/2022 14:54:20
68,67,04/03/2022 14:54:31
69,67,04/03/2022 14:54:41
70,68,04/03/2022 14:54:52
71,68,04/03/2022 14:55:02
72,68,04/03/2022 14:55:13
73,68,04/03/2022 14:55:24
74,68,04/03/2022 14:55:34
75,68,04/03/2022 14:55:45
76,68,04/03/2022 14:55:55
77,68,04/03/2022 14:56:06
78,68,04/03/2022 14:56:16
79,68,04/03/2022 14:56:27
80,67,04/03/2022 14:56:38
81,67,04/03/2022 14:56:48
82,67,04/03/2022 14:56:59
83,67,04/03/2022 14:57:09
84,67,04/03/2022 14:57:20
85,66,04/03/2022 14:57:31
86,66,04/03/2022 14:57:41
87,66,04/03/2022 14:57:52
88,66,04/03/2022 14:58:02
89,66,04/03/2022 14:58:13
90,69,04/03/2022 14:58:24
91,69,04/03/2022 14:58:34
92,69,04/03/2022 14:58:45
93,69,04/03/2022 14:58:55
94,69,04/03/2022 14:59:06
95,69,04/03/2022 14:59:17
96,69,04/03/2022 14:59:27
97,69,04/03/2022 14:59:38
98,69,04/03/2022 14:59:49
99,69,04/03/2022 14:59:59
100,70,04/03/2022 15:00:10
101,70,04/03/2022 15:00:20
102,70,04/03/2022 15:00:31
103,70,04/03/2022 15:00:42
104,70,04/03/2022 15:00:52
105,68,04/03/2022 15:01:03
106,68,04/03/2022 15:01:13
107,68,04/03/2022 15:01:24
108,68,04/03/2022 15:01:35
109,68,04/03/2022 15:01:45
110,68,04/03/2022 15:01:56
111,68,04/03/2022 15:02:06
112,68,04/03/2022 15:02:17
113,68,04/03/2022 15:02:28
114,68,04/03/2022 15:02:38
115,69,04/03/2022 15:02:49
116,69,04/03/2022 15:02:59
117,69,04/03/2022 15:03:10
118,69,04/03/2022 15:03:21
119,69,04/03/2022 15:03:31
120,70,04/03/2022 15:03:42
121,70,04/03/2022 15:03:53
122,70,04/03/2022 15:04:03
123,70,04/03/2022 15:04:14
124,70,04/03/2022 15:04:24
125,66,04/03/2022 15:04:35
126,66,04/03/2022 15:04:46
127,66,04/03/2022 15:04:56
128,66,04/03/2022 15:05:07
129,66,04/03/2022 15:05:17
130,67,04/03/2022 15:05:28
131,67,04/03/2022 15:05:38
132,67,04/03/2022 15:05:49
133,67,04/03/2022 15:06:00
134,67,04/03/2022 15:06:10
135,67,04/03/2022 15:06:21
136,67,04/03/2022 15:06:32
137,67,04/03/2022 15:06:42
138,67,04/03/2022 15:06:53
139,67,04/03/2022 15:07:03
140,71,04/03/2022 15:07:14
141,71,04/03/2022 15:07:25
142,71,04/03/2022 15:07:35
143,71,04/03/2022 15:07:46
144,71,04/03/2022 15:07:56
145,69,04/03/2022 15:08:07
146,69,04/03/2022 15:08:18
147,69,04/03/2022 15:08:28
148,69,04/03/2022 15:08:39
