,BPM,Moment
0,70,04/03/2022 11:58:35
1,70,04/03/2022 11:58:46
2,70,04/03/2022 11:58:57
3,70,04/03/2022 11:59:07
4,70,04/03/2022 11:59:18
5,71,04/03/2022 11:59:29
6,71,04/03/2022 11:59:39
7,71,04/03/2022 11:59:50
8,71,04/03/2022 12:00:00
9,71,04/03/2022 12:00:11
10,70,04/03/2022 12:00:22
11,70,04/03/2022 12:00:48
12,70,04/03/2022 12:00:59
13,70,04/03/2022 12:01:09
14,70,04/03/2022 12:01:20
15,69,04/03/2022 12:01:31
16,69,04/03/2022 12:01:41
17,69,04/03/2022 12:01:52
18,69,04/03/2022 12:02:02
19,69,04/03/2022 12:02:13
20,70,04/03/2022 12:02:24
21,70,04/03/2022 12:02:34
22,70,04/03/2022 12:02:45
23,70,04/03/2022 12:02:55
24,70,04/03/2022 12:03:06
25,71,04/03/2022 12:03:17
26,71,04/03/2022 12:03:27
27,71,04/03/2022 12:03:38
28,71,04/03/2022 12:03:48
29,71,04/03/2022 12:03:59
30,70,04/03/2022 12:04:10
31,70,04/03/2022 12:04:20
32,70,04/03/2022 12:04:31
33,70,04/03/2022 12:04:41
34,70,04/03/2022 12:04:52
35,72,04/03/2022 12:05:03
36,72,04/03/2022 12:05:13
37,72,04/03/2022 12:05:24
38,72,04/03/2022 12:05:35
39,72,04/03/2022 12:05:45
40,69,04/03/2022 12:05:56
41,69,04/03/2022 12:06:06
42,69,04/03/2022 12:06:17
43,69,04/03/2022 12:06:27
44,69,04/03/2022 12:06:38
45,69,04/03/2022 12:06:49
46,69,04/03/2022 12:06:59
47,69,04/03/2022 12:07:10
48,69,04/03/2022 12:07:21
49,69,04/03/2022 12:07:31
50,70,04/03/2022 12:07:42
51,70,04/03/2022 12:07:52
52,70,04/03/2022 12:08:03
53,70,04/03/2022 12:08:14
54,70,04/03/2022 12:08:24
55,68,04/03/2022 12:08:35
56,68,04/03/2022 12:08:45
57,68,04/03/2022 12:08:56
58,68,04/03/2022 12:09:07
59,68,04/03/2022 12:09:17
60,71,04/03/2022 12:09:28
61,71,04/03/2022 12:09:38
62,71,04/03/2022 12:09:49
63,71,04/03/2022 12:10:00
64,71,04/03/2022 12:10:10
65,73,04/03/2022 12:10:21
66,73,04/03/2022 12:10:31
67,73,04/03/2022 12:10:42
68,73,04/03/2022 12:10:53
69,73,04/03/2022 12:11:03
70,73,04/03/2022 12:11:14
71,73,04/03/2022 12:11:24
72,73,04/03/2022 12:11:35
73,73,04/03/2022 12:11:46
74,73,04/03/2022 12:11:56
75,70,04/03/2022 12:12:07
76,70,04/03/2022 12:12:17
77,70,04/03/2022 12:12:28
78,70,04/03/2022 12:12:39
79,70,04/03/2022 12:12:49
80,72,04/03/2022 12:13:00
81,72,04/03/2022 12:13:11
82,72,04/03/2022 12:13:21
83,72,04/03/2022 12:13:32
84,72,04/03/2022 12:13:42
85,68,04/03/2022 12:13:53
86,68,04/03/2022 12:14:04
87,68,04/03/2022 12:14:14
88,68,04/03/2022 12:14:25
89,68,04/03/2022 12:14:35
90,70,04/03/2022 12:14:46
91,70,04/03/2022 12:14:57
92,70,04/03/2022 12:15:07
93,70,04/03/2022 12:15:18
94,70,04/03/2022 12:15:29
