,BPM,Moment
0,80,08/03/2022 11:57:34
1,80,08/03/2022 11:57:44
2,80,08/03/2022 11:57:55
3,80,08/03/2022 11:58:05
4,80,08/03/2022 11:58:16
5,77,08/03/2022 11:58:27
6,77,08/03/2022 11:58:37
7,77,08/03/2022 11:58:48
8,77,08/03/2022 11:58:58
9,77,08/03/2022 11:59:09
10,78,08/03/2022 11:59:20
11,78,08/03/2022 11:59:30
12,78,08/03/2022 11:59:41
13,78,08/03/2022 11:59:51
14,78,08/03/2022 12:00:02
15,81,08/03/2022 12:00:13
16,81,08/03/2022 12:00:23
17,81,08/03/2022 12:00:34
18,81,08/03/2022 12:00:44
19,81,08/03/2022 12:00:55
20,78,08/03/2022 12:01:06
21,78,08/03/2022 12:01:16
22,78,08/03/2022 12:01:27
23,78,08/03/2022 12:01:37
24,78,08/03/2022 12:01:48
25,79,08/03/2022 12:01:59
26,79,08/03/2022 12:02:09
27,79,08/03/2022 12:02:20
28,79,08/03/2022 12:02:30
29,79,08/03/2022 12:02:41
30,80,08/03/2022 12:02:52
31,80,08/03/2022 12:03:02
32,80,08/03/2022 12:03:13
33,80,08/03/2022 12:03:23
34,80,08/03/2022 12:03:34
35,79,08/03/2022 12:03:45
36,79,08/03/2022 12:03:55
37,79,08/03/2022 12:04:06
38,79,08/03/2022 12:04:17
39,79,08/03/2022 12:04:27
40,79,08/03/2022 12:04:38
41,79,08/03/2022 12:04:48
42,79,08/03/2022 12:04:59
43,79,08/03/2022 12:05:10
44,79,08/03/2022 12:05:20
45,81,08/03/2022 12:05:31
46,81,08/03/2022 12:05:41
47,81,08/03/2022 12:05:52
48,81,08/03/2022 12:06:03
49,81,08/03/2022 12:06:13
50,78,08/03/2022 12:06:24
51,78,08/03/2022 12:06:35
52,78,08/03/2022 12:06:45
53,78,08/03/2022 12:06:56
54,78,08/03/2022 12:07:06
55,78,08/03/2022 12:07:17
56,78,08/03/2022 12:07:28
57,78,08/03/2022 12:07:38
58,78,08/03/2022 12:07:49
59,78,08/03/2022 12:07:59
60,79,08/03/2022 12:08:10
61,79,08/03/2022 12:08:21
62,79,08/03/2022 12:08:31
63,79,08/03/2022 12:08:42
64,79,08/03/2022 12:08:52
65,78,08/03/2022 12:09:03
66,78,08/03/2022 12:09:14
67,78,08/03/2022 12:09:24
68,78,08/03/2022 12:09:35
69,78,08/03/2022 12:09:46
70,79,08/03/2022 12:09:56
71,79,08/03/2022 12:10:07
72,79,08/03/2022 12:10:17
73,79,08/03/2022 12:10:28
74,79,08/03/2022 12:10:39
75,81,08/03/2022 12:10:49
76,81,08/03/2022 12:11:00
77,81,08/03/2022 12:11:10
78,81,08/03/2022 12:11:21
79,81,08/03/2022 12:11:32
80,79,08/03/2022 12:11:42
81,79,08/03/2022 12:11:53
82,79,08/03/2022 12:12:04
83,79,08/03/2022 12:12:14
84,79,08/03/2022 12:12:25
85,81,08/03/2022 12:12:35
86,81,08/03/2022 12:12:46
87,81,08/03/2022 12:12:57
88,81,08/03/2022 12:13:07
89,81,08/03/2022 12:13:18
90,79,08/03/2022 12:13:28
91,79,08/03/2022 12:13:39
92,79,08/03/2022 12:13:50
93,79,08/03/2022 12:14:00
94,79,08/03/2022 12:14:11
95,81,08/03/2022 12:14:21
96,81,08/03/2022 12:14:32
97,81,08/03/2022 12:14:43
98,81,08/03/2022 12:14:53
99,81,08/03/2022 12:15:04
100,79,08/03/2022 12:15:15
101,79,08/03/2022 12:15:25
102,79,08/03/2022 12:15:36
103,79,08/03/2022 12:15:47
104,79,08/03/2022 12:15:57
105,78,08/03/2022 12:16:08
106,78,08/03/2022 12:16:18
107,78,08/03/2022 12:16:29
108,78,08/03/2022 12:16:40
109,78,08/03/2022 12:16:50
110,78,08/03/2022 12:17:01
111,78,08/03/2022 12:17:11
112,78,08/03/2022 12:17:22
113,78,08/03/2022 12:17:32
114,78,08/03/2022 12:17:43
115,80,08/03/2022 12:17:54
116,80,08/03/2022 12:18:04
117,80,08/03/2022 12:18:15
118,80,08/03/2022 12:18:26
119,80,08/03/2022 12:18:36
120,80,08/03/2022 12:18:47
121,80,08/03/2022 12:18:57
122,80,08/03/2022 12:19:08
123,80,08/03/2022 12:19:19
124,80,08/03/2022 12:19:29
125,80,08/03/2022 12:19:40
126,80,08/03/2022 12:19:50
127,80,08/03/2022 12:20:01
128,80,08/03/2022 12:20:12
129,80,08/03/2022 12:20:22
130,78,08/03/2022 12:20:33
131,78,08/03/2022 12:20:43
132,78,08/03/2022 12:20:54
133,78,08/03/2022 12:21:05
134,78,08/03/2022 12:21:15
135,79,08/03/2022 12:21:26
136,79,08/03/2022 12:21:36
137,79,08/03/2022 12:21:47
138,79,08/03/2022 12:21:58
139,79,08/03/2022 12:22:08
140,80,08/03/2022 12:22:19
141,80,08/03/2022 12:22:29
142,80,08/03/2022 12:22:40
143,80,08/03/2022 12:22:51
144,80,08/03/2022 12:23:01
145,80,08/03/2022 12:23:12
146,80,08/03/2022 12:23:23
147,80,08/03/2022 12:23:33
148,80,08/03/2022 12:23:44
149,80,08/03/2022 12:23:54
150,81,08/03/2022 12:24:05
151,81,08/03/2022 12:24:16
152,81,08/03/2022 12:24:26
153,81,08/03/2022 12:24:37
154,81,08/03/2022 12:24:48
155,79,08/03/2022 12:24:58
156,79,08/03/2022 12:25:09
157,79,08/03/2022 12:25:19
158,79,08/03/2022 12:25:30
159,79,08/03/2022 12:25:41
160,77,08/03/2022 12:25:51
161,77,08/03/2022 12:26:02
162,77,08/03/2022 12:26:12
163,77,08/03/2022 12:26:23
164,77,08/03/2022 12:26:34
165,77,08/03/2022 12:26:44
166,77,08/03/2022 12:26:55
167,77,08/03/2022 12:27:06
168,77,08/03/2022 12:27:16
169,77,08/03/2022 12:27:27
170,78,08/03/2022 12:27:37
171,78,08/03/2022 12:27:48
172,78,08/03/2022 12:27:59
173,78,08/03/2022 12:28:09
174,78,08/03/2022 12:28:20
175,78,08/03/2022 12:28:30
176,78,08/03/2022 12:28:41
177,78,08/03/2022 12:28:52
178,78,08/03/2022 12:29:02
179,78,08/03/2022 12:29:13
180,80,08/03/2022 12:29:23
181,80,08/03/2022 12:29:34
182,80,08/03/2022 12:29:45
