,BPM,Moment
0,79,14/03/2022 11:00:29
1,79,14/03/2022 11:00:39
2,79,14/03/2022 11:00:50
3,79,14/03/2022 11:01:00
4,79,14/03/2022 11:01:11
5,79,14/03/2022 11:01:22
6,79,14/03/2022 11:01:32
7,79,14/03/2022 11:01:43
8,79,14/03/2022 11:01:54
9,79,14/03/2022 11:02:04
10,79,14/03/2022 11:02:15
11,79,14/03/2022 11:02:25
12,79,14/03/2022 11:02:36
13,79,14/03/2022 11:02:47
14,79,14/03/2022 11:02:57
15,79,14/03/2022 11:03:08
16,79,14/03/2022 11:03:18
17,79,14/03/2022 11:03:29
18,79,14/03/2022 11:03:40
19,79,14/03/2022 11:03:50
20,79,14/03/2022 11:04:01
21,79,14/03/2022 11:04:11
22,79,14/03/2022 11:04:22
23,79,14/03/2022 11:04:33
24,79,14/03/2022 11:04:43
25,79,14/03/2022 11:04:54
26,79,14/03/2022 11:05:04
27,79,14/03/2022 11:05:15
28,79,14/03/2022 11:05:25
29,79,14/03/2022 11:05:36
30,79,14/03/2022 11:05:47
31,79,14/03/2022 11:05:57
32,79,14/03/2022 11:06:08
33,79,14/03/2022 11:06:19
34,79,14/03/2022 11:06:29
35,79,14/03/2022 11:06:40
36,79,14/03/2022 11:06:50
37,79,14/03/2022 11:07:01
38,79,14/03/2022 11:07:12
39,79,14/03/2022 11:07:22
40,78,14/03/2022 11:07:33
41,78,14/03/2022 11:07:43
42,78,14/03/2022 11:07:54
43,78,14/03/2022 11:08:05
44,78,14/03/2022 11:08:15
45,79,14/03/2022 11:08:26
46,79,14/03/2022 11:08:37
47,79,14/03/2022 11:08:47
48,79,14/03/2022 11:08:58
49,79,14/03/2022 11:09:08
50,79,14/03/2022 11:09:19
51,79,14/03/2022 11:09:30
52,79,14/03/2022 11:09:40
53,79,14/03/2022 11:09:51
54,79,14/03/2022 11:10:01
55,80,14/03/2022 11:10:12
56,80,14/03/2022 11:10:23
57,80,14/03/2022 11:10:33
58,80,14/03/2022 11:10:44
59,80,14/03/2022 11:10:55
60,80,14/03/2022 11:11:05
61,80,14/03/2022 11:11:16
62,80,14/03/2022 11:11:26
63,80,14/03/2022 11:11:37
64,80,14/03/2022 11:11:48
65,79,14/03/2022 11:11:58
66,79,14/03/2022 11:12:09
67,79,14/03/2022 11:12:19
68,79,14/03/2022 11:12:30
69,79,14/03/2022 11:12:41
70,79,14/03/2022 11:12:51
71,79,14/03/2022 11:13:02
72,79,14/03/2022 11:13:13
73,79,14/03/2022 11:13:23
74,79,14/03/2022 11:13:34
75,80,14/03/2022 11:13:44
76,80,14/03/2022 11:13:55
77,80,14/03/2022 11:14:06
78,80,14/03/2022 11:14:16
79,80,14/03/2022 11:14:27
80,79,14/03/2022 11:14:37
81,79,14/03/2022 11:14:48
82,79,14/03/2022 11:14:59
83,79,14/03/2022 11:15:09
84,79,14/03/2022 11:15:20
85,79,14/03/2022 11:15:30
86,79,14/03/2022 11:15:41
87,79,14/03/2022 11:15:52
88,79,14/03/2022 11:16:02
89,79,14/03/2022 11:16:13
90,80,14/03/2022 11:16:24
91,80,14/03/2022 11:16:34
92,80,14/03/2022 11:16:45
93,80,14/03/2022 11:16:55
94,80,14/03/2022 11:17:06
95,79,14/03/2022 11:17:17
96,79,14/03/2022 11:17:27
97,79,14/03/2022 11:17:38
98,79,14/03/2022 11:17:48
99,79,14/03/2022 11:17:59
100,79,14/03/2022 11:18:10
101,79,14/03/2022 11:18:20
102,79,14/03/2022 11:18:31
103,79,14/03/2022 11:18:41
104,79,14/03/2022 11:18:52
105,80,14/03/2022 11:19:03
106,80,14/03/2022 11:19:13
107,80,14/03/2022 11:19:24
108,80,14/03/2022 11:19:34
109,80,14/03/2022 11:19:45
110,79,14/03/2022 11:19:56
111,79,14/03/2022 11:20:06
112,79,14/03/2022 11:20:17
113,79,14/03/2022 11:20:27
114,79,14/03/2022 11:20:38
115,80,14/03/2022 11:20:49
116,80,14/03/2022 11:20:59
117,80,14/03/2022 11:21:10
118,80,14/03/2022 11:21:21
119,80,14/03/2022 11:21:31
120,79,14/03/2022 11:21:42
121,79,14/03/2022 11:21:53
122,79,14/03/2022 11:22:03
123,79,14/03/2022 11:22:14
124,79,14/03/2022 11:22:24
125,78,14/03/2022 11:22:35
126,78,14/03/2022 11:22:46
127,78,14/03/2022 11:22:56
128,78,14/03/2022 11:23:07
129,78,14/03/2022 11:23:17
130,79,14/03/2022 11:23:28
131,79,14/03/2022 11:23:39
132,79,14/03/2022 11:23:49
133,79,14/03/2022 11:24:00
134,79,14/03/2022 11:24:11
135,79,14/03/2022 11:24:21
136,79,14/03/2022 11:24:32
137,79,14/03/2022 11:24:42
138,79,14/03/2022 11:24:53
139,79,14/03/2022 11:25:04
140,79,14/03/2022 11:25:14
141,79,14/03/2022 11:25:25
142,79,14/03/2022 11:25:35
143,79,14/03/2022 11:25:46
144,79,14/03/2022 11:25:57
145,79,14/03/2022 11:26:07
146,79,14/03/2022 11:26:18
147,79,14/03/2022 11:26:28
148,79,14/03/2022 11:26:39
149,79,14/03/2022 11:26:50
150,80,14/03/2022 11:27:00
151,80,14/03/2022 11:27:11
152,80,14/03/2022 11:27:22
153,80,14/03/2022 11:27:32
154,80,14/03/2022 11:27:43
155,79,14/03/2022 11:27:54
156,79,14/03/2022 11:28:04
157,79,14/03/2022 11:28:15
158,79,14/03/2022 11:28:25
159,79,14/03/2022 11:28:36
160,79,14/03/2022 11:28:47
161,79,14/03/2022 11:28:58
162,79,14/03/2022 11:29:08
163,79,14/03/2022 11:29:19
164,79,14/03/2022 11:29:29
165,79,14/03/2022 11:29:40
166,79,14/03/2022 11:29:51
167,79,14/03/2022 11:30:01
168,79,14/03/2022 11:30:12
169,79,14/03/2022 11:30:22
170,79,14/03/2022 11:30:33
171,79,14/03/2022 11:30:44
172,79,14/03/2022 11:30:54
173,79,14/03/2022 11:31:05
174,79,14/03/2022 11:31:16
175,79,14/03/2022 11:31:26
176,79,14/03/2022 11:31:37
177,79,14/03/2022 11:31:47
178,79,14/03/2022 11:31:58
179,79,14/03/2022 11:32:09
180,78,14/03/2022 11:32:20
181,78,14/03/2022 11:32:30
182,78,14/03/2022 11:32:41
