,BPM,Moment
0,61,10/03/2022 12:18:40
1,61,10/03/2022 12:18:51
2,61,10/03/2022 12:19:01
3,61,10/03/2022 12:19:12
4,61,10/03/2022 12:19:22
5,60,10/03/2022 12:19:33
6,60,10/03/2022 12:19:44
7,60,10/03/2022 12:19:54
8,60,10/03/2022 12:20:05
9,60,10/03/2022 12:20:16
10,61,10/03/2022 12:20:26
11,61,10/03/2022 12:20:37
12,61,10/03/2022 12:20:47
13,61,10/03/2022 12:20:58
14,61,10/03/2022 12:21:09
15,62,10/03/2022 12:21:19
16,62,10/03/2022 12:21:30
17,62,10/03/2022 12:21:40
18,62,10/03/2022 12:21:51
19,62,10/03/2022 12:22:01
20,61,10/03/2022 12:22:12
21,61,10/03/2022 12:22:23
22,61,10/03/2022 12:22:33
23,61,10/03/2022 12:22:44
24,61,10/03/2022 12:22:55
25,60,10/03/2022 12:23:05
26,60,10/03/2022 12:23:16
27,60,10/03/2022 12:23:26
28,60,10/03/2022 12:23:37
29,60,10/03/2022 12:23:47
30,62,10/03/2022 12:23:58
31,62,10/03/2022 12:24:09
32,62,10/03/2022 12:24:19
33,62,10/03/2022 12:24:30
34,62,10/03/2022 12:24:40
35,60,10/03/2022 12:24:51
36,60,10/03/2022 12:25:02
37,60,10/03/2022 12:25:12
38,60,10/03/2022 12:25:23
39,60,10/03/2022 12:25:33
40,61,10/03/2022 12:25:44
41,61,10/03/2022 12:25:55
42,61,10/03/2022 12:26:05
43,61,10/03/2022 12:26:16
44,61,10/03/2022 12:26:26
45,62,10/03/2022 12:26:37
46,62,10/03/2022 12:26:48
47,62,10/03/2022 12:26:58
48,62,10/03/2022 12:27:09
49,62,10/03/2022 12:27:20
50,61,10/03/2022 12:27:30
51,61,10/03/2022 12:27:41
52,61,10/03/2022 12:27:51
53,61,10/03/2022 12:28:02
54,61,10/03/2022 12:28:13
55,61,10/03/2022 12:28:23
56,61,10/03/2022 12:28:34
57,61,10/03/2022 12:28:44
58,61,10/03/2022 12:28:55
59,61,10/03/2022 12:29:06
60,62,10/03/2022 12:29:16
61,62,10/03/2022 12:29:27
62,62,10/03/2022 12:29:38
63,62,10/03/2022 12:29:48
64,62,10/03/2022 12:29:59
65,60,10/03/2022 12:30:09
66,60,10/03/2022 12:30:20
67,60,10/03/2022 12:30:31
68,60,10/03/2022 12:30:41
69,60,10/03/2022 12:30:52
70,61,10/03/2022 12:31:02
71,61,10/03/2022 12:31:13
72,61,10/03/2022 12:31:24
73,61,10/03/2022 12:31:34
74,61,10/03/2022 12:31:45
75,60,10/03/2022 12:31:56
76,60,10/03/2022 12:32:06
77,60,10/03/2022 12:32:17
78,60,10/03/2022 12:32:27
79,60,10/03/2022 12:32:38
80,60,10/03/2022 12:32:48
81,60,10/03/2022 12:32:59
82,60,10/03/2022 12:33:10
83,60,10/03/2022 12:33:20
84,60,10/03/2022 12:33:31
85,61,10/03/2022 12:33:41
86,61,10/03/2022 12:33:52
87,61,10/03/2022 12:34:03
88,61,10/03/2022 12:34:13
89,61,10/03/2022 12:34:24
90,61,10/03/2022 12:34:35
91,61,10/03/2022 12:34:45
92,61,10/03/2022 12:34:56
93,61,10/03/2022 12:35:06
94,61,10/03/2022 12:35:17
95,62,10/03/2022 12:35:28
96,62,10/03/2022 12:35:38
97,62,10/03/2022 12:35:49
98,62,10/03/2022 12:35:59
99,62,10/03/2022 12:36:10
100,61,10/03/2022 12:36:21
101,61,10/03/2022 12:36:31
102,61,10/03/2022 12:36:42
103,61,10/03/2022 12:36:52
104,61,10/03/2022 12:37:03
105,61,10/03/2022 12:37:14
106,61,10/03/2022 12:37:24
107,61,10/03/2022 12:37:35
108,61,10/03/2022 12:37:45
109,61,10/03/2022 12:37:56
110,62,10/03/2022 12:38:07
111,62,10/03/2022 12:38:17
112,62,10/03/2022 12:38:28
113,62,10/03/2022 12:38:38
114,62,10/03/2022 12:38:49
115,60,10/03/2022 12:39:00
116,60,10/03/2022 12:39:10
117,60,10/03/2022 12:39:21
118,60,10/03/2022 12:39:31
119,60,10/03/2022 12:39:42
120,60,10/03/2022 12:39:53
121,60,10/03/2022 12:40:03
122,60,10/03/2022 12:40:14
123,60,10/03/2022 12:40:25
124,60,10/03/2022 12:40:35
125,62,10/03/2022 12:40:46
126,62,10/03/2022 12:40:57
127,62,10/03/2022 12:41:07
128,62,10/03/2022 12:41:18
129,62,10/03/2022 12:41:28
130,63,10/03/2022 12:41:39
131,63,10/03/2022 12:41:50
132,63,10/03/2022 12:42:00
133,63,10/03/2022 12:42:11
134,63,10/03/2022 12:42:21
135,62,10/03/2022 12:42:32
136,62,10/03/2022 12:42:43
