,BPM,Moment
144,72,02/03/2022 12:54:37
145,71,02/03/2022 12:54:48
146,71,02/03/2022 12:54:59
147,71,02/03/2022 12:55:09
148,71,02/03/2022 12:55:20
149,71,02/03/2022 12:55:30
150,72,02/03/2022 12:55:41
151,72,02/03/2022 12:55:52
152,72,02/03/2022 12:56:02
153,72,02/03/2022 12:56:13
154,72,02/03/2022 12:56:23
155,71,02/03/2022 12:56:34
156,71,02/03/2022 12:56:45
157,71,02/03/2022 12:56:55
158,71,02/03/2022 12:57:06
159,71,02/03/2022 12:57:16
160,71,02/03/2022 12:57:27
161,71,02/03/2022 12:57:38
162,71,02/03/2022 12:57:48
163,71,02/03/2022 12:57:59
164,71,02/03/2022 12:58:10
165,71,02/03/2022 12:58:20
166,71,02/03/2022 12:58:31
167,71,02/03/2022 12:58:41
168,71,02/03/2022 12:58:52
169,71,02/03/2022 12:59:03
170,77,02/03/2022 12:59:13
171,77,02/03/2022 12:59:24
172,77,02/03/2022 12:59:34
173,77,02/03/2022 12:59:45
