,BPM,Moment
0,67,10/03/2022 13:22:57
1,67,10/03/2022 13:23:08
2,67,10/03/2022 13:23:18
3,67,10/03/2022 13:23:29
4,67,10/03/2022 13:23:39
5,72,10/03/2022 13:23:50
6,72,10/03/2022 13:24:01
7,72,10/03/2022 13:24:11
8,72,10/03/2022 13:24:22
9,72,10/03/2022 13:24:33
10,76,10/03/2022 13:24:43
11,76,10/03/2022 13:24:54
12,76,10/03/2022 13:25:04
13,76,10/03/2022 13:25:15
14,76,10/03/2022 13:25:25
15,72,10/03/2022 13:25:36
16,72,10/03/2022 13:25:47
17,72,10/03/2022 13:25:57
18,72,10/03/2022 13:26:08
19,72,10/03/2022 13:26:19
20,68,10/03/2022 13:26:29
21,68,10/03/2022 13:26:40
22,68,10/03/2022 13:26:50
23,68,10/03/2022 13:27:01
24,68,10/03/2022 13:27:12
25,75,10/03/2022 13:27:22
26,75,10/03/2022 13:27:33
27,75,10/03/2022 13:27:43
28,75,10/03/2022 13:27:54
29,75,10/03/2022 13:28:05
30,69,10/03/2022 13:28:15
31,69,10/03/2022 13:28:26
32,69,10/03/2022 13:28:36
33,69,10/03/2022 13:28:47
34,69,10/03/2022 13:28:58
35,70,10/03/2022 13:29:08
36,70,10/03/2022 13:29:19
37,70,10/03/2022 13:29:29
38,70,10/03/2022 13:29:40
39,70,10/03/2022 13:29:51
40,69,10/03/2022 13:30:01
41,69,10/03/2022 13:30:12
42,69,10/03/2022 13:30:23
43,69,10/03/2022 13:30:33
44,69,10/03/2022 13:30:44
45,73,10/03/2022 13:30:54
46,73,10/03/2022 13:31:05
47,73,10/03/2022 13:31:16
48,73,10/03/2022 13:31:26
49,73,10/03/2022 13:31:37
50,74,10/03/2022 13:31:48
51,74,10/03/2022 13:31:58
52,74,10/03/2022 13:32:09
53,74,10/03/2022 13:32:19
54,74,10/03/2022 13:32:30
55,68,10/03/2022 13:32:41
56,68,10/03/2022 13:32:51
57,68,10/03/2022 13:33:02
58,68,10/03/2022 13:33:12
59,68,10/03/2022 13:33:23
60,66,10/03/2022 13:33:34
61,66,10/03/2022 13:33:44
62,66,10/03/2022 13:33:55
63,66,10/03/2022 13:34:05
64,66,10/03/2022 13:34:16
65,74,10/03/2022 13:34:27
66,74,10/03/2022 13:34:37
67,74,10/03/2022 13:34:48
68,74,10/03/2022 13:34:59
69,74,10/03/2022 13:35:09
70,73,10/03/2022 13:35:20
71,73,10/03/2022 13:35:30
72,73,10/03/2022 13:35:41
73,73,10/03/2022 13:35:52
74,73,10/03/2022 13:36:02
75,72,10/03/2022 13:36:13
76,72,10/03/2022 13:36:23
77,72,10/03/2022 13:36:34
78,72,10/03/2022 13:36:45
79,72,10/03/2022 13:36:55
80,69,10/03/2022 13:37:06
81,69,10/03/2022 13:37:16
82,69,10/03/2022 13:37:27
83,69,10/03/2022 13:37:38
84,69,10/03/2022 13:37:48
85,71,10/03/2022 13:37:59
86,71,10/03/2022 13:38:09
87,71,10/03/2022 13:38:20
88,71,10/03/2022 13:38:31
89,71,10/03/2022 13:38:41
90,70,10/03/2022 13:38:52
91,70,10/03/2022 13:39:03
92,70,10/03/2022 13:39:13
93,70,10/03/2022 13:39:24
94,70,10/03/2022 13:39:34
95,74,10/03/2022 13:39:45
96,74,10/03/2022 13:39:56
97,74,10/03/2022 13:40:06
98,74,10/03/2022 13:40:17
99,74,10/03/2022 13:40:28
100,69,10/03/2022 13:40:38
101,69,10/03/2022 13:40:49
102,69,10/03/2022 13:40:59
103,69,10/03/2022 13:41:10
104,69,10/03/2022 13:41:21
105,69,10/03/2022 13:41:31
106,69,10/03/2022 13:41:42
107,69,10/03/2022 13:41:53
108,69,10/03/2022 13:42:03
109,69,10/03/2022 13:42:14
110,71,10/03/2022 13:42:24
111,71,10/03/2022 13:42:35
112,71,10/03/2022 13:42:46
113,71,10/03/2022 13:42:56
114,71,10/03/2022 13:43:07
