,BPM,Moment
0,75,11/03/2022 20:01:30
1,75,11/03/2022 20:01:41
2,75,11/03/2022 20:01:51
3,75,11/03/2022 20:02:02
4,75,11/03/2022 20:02:13
5,76,11/03/2022 20:02:23
6,76,11/03/2022 20:02:34
7,76,11/03/2022 20:02:45
8,76,11/03/2022 20:02:55
9,76,11/03/2022 20:03:06
10,76,11/03/2022 20:03:16
11,76,11/03/2022 20:03:27
12,76,11/03/2022 20:03:38
13,76,11/03/2022 20:03:48
14,76,11/03/2022 20:03:59
15,76,11/03/2022 20:04:09
16,76,11/03/2022 20:04:20
17,76,11/03/2022 20:04:31
18,76,11/03/2022 20:04:41
19,76,11/03/2022 20:04:52
20,75,11/03/2022 20:05:03
21,75,11/03/2022 20:05:13
22,75,11/03/2022 20:05:24
23,75,11/03/2022 20:05:34
24,75,11/03/2022 20:05:45
25,78,11/03/2022 20:05:55
26,78,11/03/2022 20:06:06
27,78,11/03/2022 20:06:17
28,78,11/03/2022 20:06:27
29,78,11/03/2022 20:06:38
30,79,11/03/2022 20:06:48
31,79,11/03/2022 20:06:59
32,79,11/03/2022 20:07:10
33,79,11/03/2022 20:07:20
34,79,11/03/2022 20:07:31
35,78,11/03/2022 20:07:41
36,78,11/03/2022 20:07:52
37,78,11/03/2022 20:08:03
38,78,11/03/2022 20:08:13
39,78,11/03/2022 20:08:24
40,77,11/03/2022 20:08:34
41,77,11/03/2022 20:08:45
42,77,11/03/2022 20:08:56
43,77,11/03/2022 20:09:09
44,77,11/03/2022 20:09:20
45,75,11/03/2022 20:09:32
46,75,11/03/2022 20:09:43
47,75,11/03/2022 20:10:02
48,75,11/03/2022 20:10:12
49,75,11/03/2022 20:10:23
50,78,11/03/2022 20:10:33
51,78,11/03/2022 20:10:44
52,78,11/03/2022 20:11:04
53,78,11/03/2022 20:11:14
54,78,11/03/2022 20:11:25
55,78,11/03/2022 20:11:42
56,78,11/03/2022 20:11:53
57,78,11/03/2022 20:12:05
58,78,11/03/2022 20:12:16
59,78,11/03/2022 20:12:26
60,78,11/03/2022 20:12:37
61,78,11/03/2022 20:12:48
62,78,11/03/2022 20:13:00
63,78,11/03/2022 20:13:11
64,78,11/03/2022 20:13:28
65,80,11/03/2022 20:13:38
66,80,11/03/2022 20:13:50
67,80,11/03/2022 20:14:02
68,80,11/03/2022 20:14:12
69,80,11/03/2022 20:14:23
70,76,11/03/2022 20:14:34
71,76,11/03/2022 20:14:44
72,76,11/03/2022 20:14:55
73,76,11/03/2022 20:15:07
74,76,11/03/2022 20:15:18
75,77,11/03/2022 20:15:28
76,77,11/03/2022 20:15:39
77,77,11/03/2022 20:15:50
78,77,11/03/2022 20:16:00
79,77,11/03/2022 20:16:11
80,76,11/03/2022 20:16:22
81,76,11/03/2022 20:16:32
82,76,11/03/2022 20:16:43
83,76,11/03/2022 20:17:02
84,76,11/03/2022 20:17:22
85,78,11/03/2022 20:17:33
86,78,11/03/2022 20:17:45
