,BPM,Moment
0,75,08/03/2022 14:22:50
1,75,08/03/2022 14:23:01
2,75,08/03/2022 14:23:11
3,75,08/03/2022 14:23:22
4,75,08/03/2022 14:23:33
5,79,08/03/2022 14:23:43
6,79,08/03/2022 14:23:54
7,79,08/03/2022 14:24:04
8,79,08/03/2022 14:24:15
9,79,08/03/2022 14:24:26
10,75,08/03/2022 14:24:36
11,75,08/03/2022 14:24:47
12,75,08/03/2022 14:24:57
13,75,08/03/2022 14:25:08
14,75,08/03/2022 14:25:19
15,75,08/03/2022 14:25:29
16,75,08/03/2022 14:25:40
17,75,08/03/2022 14:25:50
18,75,08/03/2022 14:26:01
19,75,08/03/2022 14:26:12
20,76,08/03/2022 14:26:22
21,76,08/03/2022 14:26:33
22,76,08/03/2022 14:26:43
23,76,08/03/2022 14:26:54
24,76,08/03/2022 14:27:05
25,77,08/03/2022 14:27:15
26,77,08/03/2022 14:27:26
27,77,08/03/2022 14:27:37
28,77,08/03/2022 14:27:47
29,77,08/03/2022 14:27:58
30,77,08/03/2022 14:28:08
31,77,08/03/2022 14:28:19
32,77,08/03/2022 14:28:30
33,77,08/03/2022 14:28:40
34,77,08/03/2022 14:28:51
35,76,08/03/2022 14:33:09
36,76,08/03/2022 14:33:20
37,76,08/03/2022 14:33:30
38,76,08/03/2022 14:33:41
39,76,08/03/2022 14:33:52
40,78,08/03/2022 14:34:02
41,78,08/03/2022 14:34:13
42,78,08/03/2022 14:34:23
43,78,08/03/2022 14:34:34
44,78,08/03/2022 14:34:45
45,76,08/03/2022 14:34:55
46,76,08/03/2022 14:35:06
47,76,08/03/2022 14:35:17
48,76,08/03/2022 14:35:27
49,76,08/03/2022 14:35:38
50,74,08/03/2022 14:35:48
51,74,08/03/2022 14:35:59
52,74,08/03/2022 14:36:10
53,74,08/03/2022 14:36:20
54,74,08/03/2022 14:36:31
55,77,08/03/2022 14:36:41
56,77,08/03/2022 14:36:52
57,77,08/03/2022 14:37:03
58,77,08/03/2022 14:37:13
59,77,08/03/2022 14:37:24
60,74,08/03/2022 14:37:34
61,74,08/03/2022 14:37:45
62,74,08/03/2022 14:37:56
63,74,08/03/2022 14:38:06
64,74,08/03/2022 14:38:17
65,76,08/03/2022 14:38:28
66,76,08/03/2022 14:38:38
67,76,08/03/2022 14:38:49
68,76,08/03/2022 14:38:59
69,76,08/03/2022 14:39:10
70,78,08/03/2022 14:39:21
71,78,08/03/2022 14:39:31
72,78,08/03/2022 14:39:42
73,78,08/03/2022 14:39:52
74,78,08/03/2022 14:40:03
75,77,08/03/2022 14:40:14
76,77,08/03/2022 14:40:24
77,77,08/03/2022 14:40:35
78,77,08/03/2022 14:40:46
79,77,08/03/2022 14:40:56
80,75,08/03/2022 14:41:07
81,75,08/03/2022 14:41:17
82,75,08/03/2022 14:41:28
83,75,08/03/2022 14:41:39
84,75,08/03/2022 14:41:49
85,76,08/03/2022 14:42:00
86,76,08/03/2022 14:42:10
87,76,08/03/2022 14:42:21
88,76,08/03/2022 14:42:32
89,76,08/03/2022 14:42:42
90,77,08/03/2022 14:42:53
91,77,08/03/2022 14:43:03
92,77,08/03/2022 14:43:14
93,77,08/03/2022 14:43:25
94,77,08/03/2022 14:43:35
95,76,08/03/2022 14:43:46
96,76,08/03/2022 14:43:56
97,76,08/03/2022 14:44:07
