,BPM,Moment
0,90,04/03/2022 12:33:09
1,90,04/03/2022 12:33:20
2,90,04/03/2022 12:33:30
3,90,04/03/2022 12:33:41
4,90,04/03/2022 12:33:52
5,89,04/03/2022 12:34:02
6,89,04/03/2022 12:34:13
7,89,04/03/2022 12:34:23
8,89,04/03/2022 12:34:34
9,89,04/03/2022 12:34:45
10,90,04/03/2022 12:34:55
11,90,04/03/2022 12:35:06
12,90,04/03/2022 12:35:16
13,90,04/03/2022 12:35:27
14,90,04/03/2022 12:35:38
15,91,04/03/2022 12:35:48
16,91,04/03/2022 12:35:59
17,91,04/03/2022 12:36:09
18,91,04/03/2022 12:36:20
19,91,04/03/2022 12:36:31
20,92,04/03/2022 12:36:41
21,92,04/03/2022 12:36:52
22,92,04/03/2022 12:37:02
23,92,04/03/2022 12:37:13
24,92,04/03/2022 12:37:24
25,92,04/03/2022 12:37:34
26,92,04/03/2022 12:37:45
27,92,04/03/2022 12:37:55
28,92,04/03/2022 12:38:06
29,92,04/03/2022 12:38:17
30,91,04/03/2022 12:38:27
31,91,04/03/2022 12:38:38
32,91,04/03/2022 12:38:48
33,91,04/03/2022 12:38:59
34,91,04/03/2022 12:39:10
35,91,04/03/2022 12:39:20
36,91,04/03/2022 12:39:31
37,91,04/03/2022 12:39:41
38,91,04/03/2022 12:39:52
39,91,04/03/2022 12:40:03
40,90,04/03/2022 12:40:13
41,90,04/03/2022 12:40:24
42,90,04/03/2022 12:40:34
43,90,04/03/2022 12:40:45
44,90,04/03/2022 12:40:56
45,89,04/03/2022 12:41:06
46,89,04/03/2022 12:41:17
47,89,04/03/2022 12:41:28
48,89,04/03/2022 12:41:38
49,89,04/03/2022 12:41:49
50,88,04/03/2022 12:42:00
51,88,04/03/2022 12:42:10
52,88,04/03/2022 12:42:21
53,88,04/03/2022 12:42:32
54,88,04/03/2022 12:42:42
55,90,04/03/2022 12:42:53
56,90,04/03/2022 12:43:03
57,90,04/03/2022 12:43:14
58,90,04/03/2022 12:43:25
59,90,04/03/2022 12:43:35
60,92,04/03/2022 12:43:46
61,92,04/03/2022 12:43:56
62,92,04/03/2022 12:44:07
63,92,04/03/2022 12:44:18
64,92,04/03/2022 12:44:28
65,90,04/03/2022 12:44:39
66,90,04/03/2022 12:44:50
67,90,04/03/2022 12:45:00
68,90,04/03/2022 12:45:11
69,90,04/03/2022 12:45:21
70,90,04/03/2022 12:45:32
71,90,04/03/2022 12:45:43
72,90,04/03/2022 12:45:53
73,90,04/03/2022 12:46:04
74,90,04/03/2022 12:46:15
75,90,04/03/2022 12:46:25
76,90,04/03/2022 12:46:36
