,BPM,Moment
0,73,02/03/2022 14:18:00
1,73,02/03/2022 14:18:10
2,73,02/03/2022 14:18:21
3,73,02/03/2022 14:18:32
4,73,02/03/2022 14:18:42
5,71,02/03/2022 14:18:53
6,71,02/03/2022 14:19:03
7,71,02/03/2022 14:19:14
8,71,02/03/2022 14:19:25
9,71,02/03/2022 14:19:35
10,74,02/03/2022 14:19:46
11,74,02/03/2022 14:19:56
12,74,02/03/2022 14:20:07
13,74,02/03/2022 14:20:18
14,74,02/03/2022 14:20:28
15,74,02/03/2022 14:20:39
16,74,02/03/2022 14:20:49
17,74,02/03/2022 14:21:00
18,74,02/03/2022 14:21:11
19,74,02/03/2022 14:21:21
20,73,02/03/2022 14:21:32
21,73,02/03/2022 14:21:42
22,73,02/03/2022 14:21:53
23,73,02/03/2022 14:22:04
24,73,02/03/2022 14:22:14
25,75,02/03/2022 14:22:25
26,75,02/03/2022 14:22:36
27,75,02/03/2022 14:22:46
28,75,02/03/2022 14:22:57
29,75,02/03/2022 14:23:07
30,75,02/03/2022 14:23:18
31,75,02/03/2022 14:23:29
32,75,02/03/2022 14:23:39
33,75,02/03/2022 14:23:50
34,75,02/03/2022 14:24:00
35,72,02/03/2022 14:24:11
36,72,02/03/2022 14:24:22
37,72,02/03/2022 14:24:32
38,72,02/03/2022 14:24:43
39,72,02/03/2022 14:24:54
40,72,02/03/2022 14:25:04
41,72,02/03/2022 14:25:15
42,72,02/03/2022 14:25:25
43,72,02/03/2022 14:25:36
44,72,02/03/2022 14:25:47
45,73,02/03/2022 14:25:57
46,73,02/03/2022 14:26:08
47,73,02/03/2022 14:26:18
48,73,02/03/2022 14:26:29
49,73,02/03/2022 14:26:40
50,73,02/03/2022 14:26:50
51,73,02/03/2022 14:27:01
52,73,02/03/2022 14:27:11
53,73,02/03/2022 14:27:22
54,73,02/03/2022 14:27:33
55,76,02/03/2022 14:27:43
56,76,02/03/2022 14:27:54
57,76,02/03/2022 14:28:04
58,76,02/03/2022 14:28:15
59,76,02/03/2022 14:28:26
60,75,02/03/2022 14:28:36
61,75,02/03/2022 14:28:47
62,75,02/03/2022 14:28:57
63,75,02/03/2022 14:29:08
64,75,02/03/2022 14:29:19
65,75,02/03/2022 14:29:29
66,75,02/03/2022 14:29:40
67,75,02/03/2022 14:29:51
68,75,02/03/2022 14:30:01
69,75,02/03/2022 14:30:12
70,75,02/03/2022 14:30:22
71,75,02/03/2022 14:30:33
72,75,02/03/2022 14:30:44
73,75,02/03/2022 14:30:54
74,75,02/03/2022 14:31:05
75,75,02/03/2022 14:31:15
76,75,02/03/2022 14:31:26
77,75,02/03/2022 14:31:37
78,75,02/03/2022 14:31:47
79,75,02/03/2022 14:31:58
80,72,02/03/2022 14:32:08
81,72,02/03/2022 14:32:19
82,72,02/03/2022 14:32:30
83,72,02/03/2022 14:32:40
84,72,02/03/2022 14:32:51
85,74,02/03/2022 14:33:02
86,74,02/03/2022 14:33:12
87,74,02/03/2022 14:33:23
88,74,02/03/2022 14:33:33
89,74,02/03/2022 14:33:44
90,75,02/03/2022 14:33:55
91,75,02/03/2022 14:34:05
92,75,02/03/2022 14:34:16
93,75,02/03/2022 14:34:26
94,75,02/03/2022 14:34:37
95,72,02/03/2022 14:34:48
96,72,02/03/2022 14:34:58
97,72,02/03/2022 14:35:09
98,72,02/03/2022 14:35:19
99,72,02/03/2022 14:35:30
100,74,02/03/2022 14:35:41
101,74,02/03/2022 14:35:51
102,74,02/03/2022 14:36:02
103,74,02/03/2022 14:36:12
104,74,02/03/2022 14:36:23
105,72,02/03/2022 14:36:34
106,72,02/03/2022 14:36:44
107,72,02/03/2022 14:36:55
108,72,02/03/2022 14:37:05
109,72,02/03/2022 14:37:16
110,73,02/03/2022 14:37:27
111,73,02/03/2022 14:37:37
112,73,02/03/2022 14:37:48
113,73,02/03/2022 14:37:59
114,73,02/03/2022 14:38:09
115,72,02/03/2022 14:38:20
116,72,02/03/2022 14:38:30
