,BPM,Moment
0,72,08/03/2022 11:18:39
1,72,08/03/2022 11:18:49
2,72,08/03/2022 11:19:00
3,72,08/03/2022 11:19:11
4,72,08/03/2022 11:19:21
5,79,08/03/2022 11:19:32
6,79,08/03/2022 11:19:42
7,79,08/03/2022 11:19:53
8,79,08/03/2022 11:20:04
9,79,08/03/2022 11:20:14
10,81,08/03/2022 11:20:25
11,81,08/03/2022 11:20:35
12,81,08/03/2022 11:20:46
13,81,08/03/2022 11:20:57
14,81,08/03/2022 11:21:07
15,70,08/03/2022 11:21:18
16,70,08/03/2022 11:21:28
17,70,08/03/2022 11:21:39
18,70,08/03/2022 11:21:50
19,70,08/03/2022 11:22:00
20,74,08/03/2022 11:22:11
21,74,08/03/2022 11:22:22
22,74,08/03/2022 11:22:32
23,74,08/03/2022 11:22:43
24,74,08/03/2022 11:22:53
25,79,08/03/2022 11:23:04
26,79,08/03/2022 11:23:15
27,79,08/03/2022 11:23:25
28,79,08/03/2022 11:23:36
29,79,08/03/2022 11:23:46
30,73,08/03/2022 11:23:57
31,73,08/03/2022 11:24:08
32,73,08/03/2022 11:24:18
33,73,08/03/2022 11:24:29
34,73,08/03/2022 11:24:40
35,71,08/03/2022 11:24:50
36,71,08/03/2022 11:25:01
37,71,08/03/2022 11:25:11
38,71,08/03/2022 11:25:22
39,71,08/03/2022 11:25:33
40,75,08/03/2022 11:25:43
41,75,08/03/2022 11:25:54
42,75,08/03/2022 11:26:04
43,75,08/03/2022 11:26:15
44,75,08/03/2022 11:26:26
45,76,08/03/2022 11:26:36
46,76,08/03/2022 11:26:47
47,76,08/03/2022 11:26:58
48,76,08/03/2022 11:27:08
49,76,08/03/2022 11:27:19
50,66,08/03/2022 11:27:29
51,66,08/03/2022 11:27:40
52,66,08/03/2022 11:27:51
53,66,08/03/2022 11:28:01
54,66,08/03/2022 11:28:12
55,73,08/03/2022 11:28:22
56,73,08/03/2022 11:28:33
57,73,08/03/2022 11:28:44
58,73,08/03/2022 11:28:54
59,73,08/03/2022 11:29:05
60,78,08/03/2022 11:29:15
61,78,08/03/2022 11:29:26
62,78,08/03/2022 11:29:37
63,78,08/03/2022 11:29:47
64,78,08/03/2022 11:29:58
65,76,08/03/2022 11:30:08
66,76,08/03/2022 11:30:19
67,76,08/03/2022 11:30:30
68,76,08/03/2022 11:30:40
69,76,08/03/2022 11:30:51
70,72,08/03/2022 11:31:01
71,72,08/03/2022 11:31:12
72,72,08/03/2022 11:31:23
73,72,08/03/2022 11:31:33
74,72,08/03/2022 11:31:44
75,75,08/03/2022 11:31:55
76,75,08/03/2022 11:32:05
77,75,08/03/2022 11:32:16
78,75,08/03/2022 11:32:26
79,75,08/03/2022 11:32:37
80,80,08/03/2022 11:32:47
81,80,08/03/2022 11:32:58
82,80,08/03/2022 11:33:09
83,80,08/03/2022 11:33:19
84,80,08/03/2022 11:33:30
85,71,08/03/2022 11:33:41
86,71,08/03/2022 11:33:51
87,71,08/03/2022 11:34:02
88,71,08/03/2022 11:34:12
89,71,08/03/2022 11:34:23
90,81,08/03/2022 11:34:34
91,81,08/03/2022 11:34:44
92,81,08/03/2022 11:34:55
93,81,08/03/2022 11:35:05
94,81,08/03/2022 11:35:16
95,73,08/03/2022 11:35:27
96,73,08/03/2022 11:35:37
97,73,08/03/2022 11:35:48
98,73,08/03/2022 11:35:58
99,73,08/03/2022 11:36:09
100,77,08/03/2022 11:36:20
101,77,08/03/2022 11:36:30
102,77,08/03/2022 11:36:41
103,77,08/03/2022 11:36:51
104,77,08/03/2022 11:37:02
105,80,08/03/2022 11:37:13
106,80,08/03/2022 11:37:23
107,80,08/03/2022 11:37:34
108,80,08/03/2022 11:37:44
109,80,08/03/2022 11:37:55
110,76,08/03/2022 11:38:06
111,76,08/03/2022 11:38:16
112,76,08/03/2022 11:38:27
113,76,08/03/2022 11:38:37
114,76,08/03/2022 11:38:48
115,74,08/03/2022 11:38:59
116,74,08/03/2022 11:39:09
117,74,08/03/2022 11:39:20
118,74,08/03/2022 11:39:30
119,74,08/03/2022 11:39:41
120,81,08/03/2022 11:39:52
121,81,08/03/2022 11:40:02
122,81,08/03/2022 11:40:13
123,81,08/03/2022 11:40:23
124,81,08/03/2022 11:40:34
125,75,08/03/2022 11:40:45
126,75,08/03/2022 11:40:55
127,75,08/03/2022 11:41:06
128,75,08/03/2022 11:41:17
129,75,08/03/2022 11:41:27
130,72,08/03/2022 11:41:38
131,72,08/03/2022 11:41:48
132,72,08/03/2022 11:41:59
133,72,08/03/2022 11:42:10
134,72,08/03/2022 11:42:20
135,69,08/03/2022 11:42:31
136,69,08/03/2022 11:42:41
137,69,08/03/2022 11:42:52
138,69,08/03/2022 11:43:02
139,69,08/03/2022 11:43:13
140,74,08/03/2022 11:43:24
141,74,08/03/2022 11:43:34
142,74,08/03/2022 11:43:45
143,74,08/03/2022 11:43:56
144,74,08/03/2022 11:44:06
145,81,08/03/2022 11:44:17
146,81,08/03/2022 11:44:27
147,81,08/03/2022 11:44:38
148,81,08/03/2022 11:44:49
149,81,08/03/2022 11:44:59
150,75,08/03/2022 11:45:10
151,75,08/03/2022 11:45:20
152,75,08/03/2022 11:45:31
153,75,08/03/2022 11:45:42
154,75,08/03/2022 11:45:52
